acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ori_x,ori_y,ori_z,ori_w,orie_x,orie_y,orie_z
0.583496,0.050293,0.751953,-10.1875,-105.438,-13.5625,-0.118286,-0.312866,-0.339539,0.879089,0.00578693,-0.682069,-0.739195
0.637695,0.0883789,0.758789,-16.5625,-105.75,-16.375,-0.125916,-0.32843,-0.34082,0.871826,0.00573829,-0.71882,-0.747441
0.657715,0.0893555,0.78125,-23.1875,-102.375,-20.875,-0.134033,-0.342957,-0.343079,0.864075,0.00506658,-0.754121,-0.757841
0.700195,0.0761719,0.718262,-26.0625,-99.0625,-34.0625,-0.141052,-0.357239,-0.347778,0.855347,0.0101883,-0.788414,-0.776674
0.722168,0.0537109,0.677246,-25.75,-98.1875,-40.25,-0.147827,-0.371399,-0.353088,0.845886,0.0179038,-0.822302,-0.798653
0.790039,0.0478516,0.674316,-28.9375,-95.8125,-44.3125,-0.154846,-0.38501,-0.35907,0.835999,0.0268223,-0.855557,-0.823636
0.86084,0.0439453,0.692871,-29.4375,-86.0625,-44.8125,-0.161377,-0.397034,-0.365234,0.826355,0.036831,-0.885233,-0.84972
0.872559,0.0332031,0.675781,-28.25,-68.1875,-42.625,-0.166809,-0.406311,-0.371399,0.818054,0.047003,-0.90865,-0.87539
0.855957,0.0380859,0.616699,-24.5,-60.25,-45.375,-0.171021,-0.414734,-0.377747,0.809937,0.0606742,-0.928999,-0.903139
0.825195,0.0527344,0.557129,-27,-57.8125,-41.0625,-0.17572,-0.422668,-0.383728,0.802002,0.0730666,-0.948976,-0.930056
0.853516,0.0473633,0.541504,-24.1875,-57,-40.625,-0.180054,-0.430542,-0.389343,0.794128,0.0870987,-0.968464,-0.957532
0.869629,0.0600586,0.53125,-17.75,-49.8125,-42,-0.182861,-0.437927,-0.394775,0.786743,0.105214,-0.985323,-0.986706
0.863281,0.0732422,0.503906,-11.5625,-48.4375,-43.3125,-0.184631,-0.445496,-0.399963,0.779419,0.127469,-1.00125,-1.01807
0.878418,0.0708008,0.487793,-13.75,-48.875,-38.1875,-0.187134,-0.452759,-0.40448,0.772278,0.147438,-1.01731,-1.04728
0.875977,0.0786133,0.486816,-12.125,-48.5625,-36.75,-0.189453,-0.459839,-0.40863,0.76532,0.168238,-1.03269,-1.07656
0.908203,0.0737305,0.469238,-10.625,-47.5625,-33.8125,-0.191956,-0.466797,-0.41217,0.758545,0.188528,-1.04797,-1.10466
0.934082,0.0839844,0.482422,-8.875,-43.0625,-32.0625,-0.193909,-0.473022,-0.415466,0.75238,0.20906,-1.06114,-1.13206
0.962402,0.0908203,0.499023,-9.5,-34.5625,-29.375,-0.195557,-0.477844,-0.418701,0.74707,0.227257,-1.0711,-1.15691
0.966309,0.0957031,0.499023,-10.3125,-29.625,-24.125,-0.197327,-0.481689,-0.42157,0.742554,0.242021,-1.07953,-1.17825
0.96875,0.0947266,0.508301,-3.5625,-23.3125,-21.0625,-0.197998,-0.484863,-0.423584,0.739136,0.255819,-1.08542,-1.19566
0.954102,0.0947266,0.503418,3.9375,-15,-17.625,-0.197388,-0.487366,-0.424866,0.736938,0.268933,-1.08874,-1.2095
0.929688,0.107422,0.493164,4.75,-7.3125,-13.5,-0.196289,-0.48877,-0.425903,0.735657,0.279024,-1.08937,-1.21933
0.923828,0.126953,0.481934,-0.5625,-3.625,-7.5625,-0.196045,-0.489258,-0.426819,0.734924,0.283545,-1.0897,-1.22501
0.914551,0.129395,0.469727,-1.0625,-0.5625,-5.6875,-0.19574,-0.489319,-0.427612,0.734497,0.286465,-1.08909,-1.22879
0.898926,0.143066,0.456543,1.375,0.8125,-4.5,-0.195007,-0.489441,-0.428162,0.734253,0.290009,-1.08808,-1.2321
0.883301,0.154785,0.455566,1,0.8125,-2.8125,-0.194336,-0.489502,-0.428589,0.734131,0.29286,-1.08713,-1.23465
0.868652,0.155273,0.451172,2.5625,1.875,-2.5625,-0.193359,-0.489502,-0.428894,0.734192,0.295901,-1.08572,-1.23674
0.856934,0.143066,0.438965,2.3125,1.5625,-3.375,-0.192566,-0.489563,-0.42926,0.734131,0.298868,-1.08463,-1.23912
0.847656,0.14502,0.429199,0.125,3.8125,-4.5625,-0.191772,-0.489319,-0.429993,0.734131,0.301594,-1.083,-1.24205
0.848145,0.159668,0.414062,1.75,0.0625,-5.125,-0.190918,-0.489868,-0.430603,0.733643,0.306973,-1.08263,-1.2471
0.856934,0.146484,0.424805,3.6875,-6.3125,-8.0625,-0.190186,-0.491272,-0.431091,0.732544,0.314872,-1.08378,-1.25435
0.877441,0.133301,0.42334,0.1875,-7.8125,-7.875,-0.190247,-0.492615,-0.431702,0.731262,0.321059,-1.08589,-1.26136
0.883789,0.143066,0.433594,-0.25,-8.8125,-6.375,-0.190491,-0.493958,-0.43219,0.730042,0.326566,-1.08838,-1.26782
0.89209,0.152344,0.448242,2.125,-10.875,-5.9375,-0.190491,-0.495605,-0.432434,0.72876,0.333255,-1.09103,-1.27454
0.90625,0.15332,0.457031,0.3125,-7.9375,-4.125,-0.190674,-0.496643,-0.432739,0.727844,0.337454,-1.09294,-1.27933
0.890137,0.187012,0.452637,0.6875,-3.375,-0.375,-0.19043,-0.497131,-0.4328,0.727539,0.33998,-1.09341,-1.2815
0.876953,0.197754,0.445312,3,-4,-2.25,-0.189636,-0.497986,-0.432983,0.727051,0.345421,-1.09372,-1.28591
0.875977,0.172363,0.461426,1.25,-3.0625,-3.1875,-0.189148,-0.498291,-0.43335,0.726685,0.348622,-1.09327,-1.28886
0.866699,0.165039,0.444824,3.1875,1.125,-4.8125,-0.188049,-0.498413,-0.433838,0.726624,0.3527,-1.09185,-1.29216
0.85791,0.180664,0.421875,2.625,2.1875,-6.75,-0.186768,-0.498657,-0.434692,0.726318,0.358518,-1.09025,-1.29755
0.864746,0.202148,0.415039,2.8125,-1.6875,-5.4375,-0.185669,-0.499451,-0.435303,0.725708,0.365417,-1.08984,-1.30373
0.871582,0.177246,0.42041,4.375,-4.5,-5.75,-0.184875,-0.50061,-0.435547,0.724915,0.372212,-1.09047,-1.30947
0.864746,0.172363,0.423828,-0.625,-1.25,-8.625,-0.184204,-0.500977,-0.436646,0.724182,0.377759,-1.08964,-1.31584
0.853027,0.1875,0.402832,3.25,-0.25,-11.75,-0.182617,-0.501831,-0.437927,0.723206,0.387586,-1.08822,-1.32532
0.859863,0.176758,0.413574,-0.4375,-8.75,-15.6875,-0.181946,-0.503418,-0.439636,0.721252,0.399364,-1.089,-1.33873
0.883301,0.162109,0.433594,-2.875,-12.0625,-13.1875,-0.182251,-0.504944,-0.441101,0.719238,0.408361,-1.09109,-1.35039
0.902832,0.175781,0.440918,0.0625,-11.625,-11,-0.182251,-0.506592,-0.442078,0.717468,0.417405,-1.09312,-1.36077
0.894531,0.209473,0.447266,1.0625,-6.8125,-7.9375,-0.181702,-0.507629,-0.442932,0.71637,0.424824,-1.09355,-1.36866
0.879883,0.237793,0.466797,1.75,-1.3125,-9.5,-0.180115,-0.507935,-0.444336,0.715637,0.432708,-1.09093,-1.37651
0.863281,0.249023,0.445801,3.8125,2.5625,-12.3125,-0.177734,-0.50824,-0.445984,0.715027,0.442605,-1.08723,-1.38572
0.846191,0.245605,0.418945,-3.625,1.0625,-14.5,-0.176331,-0.508301,-0.448486,0.713745,0.451576,-1.08383,-1.39689
0.850586,0.221191,0.413086,-5.8125,-0.9375,-18.8125,-0.175232,-0.508545,-0.451416,0.711975,0.46162,-1.08083,-1.41029
0.842773,0.1875,0.405762,-5.75,1.4375,-19.625,-0.174255,-0.508423,-0.454346,0.710449,0.469803,-1.07747,-1.42213
0.832031,0.229004,0.398926,-5.5,-2.375,-21.5,-0.173035,-0.509033,-0.45752,0.708313,0.481901,-1.07469,-1.43784
0.836914,0.249512,0.398926,-1.125,-12,-24.6875,-0.171631,-0.511292,-0.460449,0.705078,0.50061,-1.07388,-1.45912
0.870605,0.232422,0.41748,-6.6875,-18.125,-24.25,-0.171692,-0.513611,-0.463501,0.701355,0.517369,-1.07503,-1.48083
0.89502,0.228516,0.449219,-11.75,-13.8125,-22.4375,-0.172302,-0.514709,-0.466858,0.698181,0.528762,-1.07503,-1.49877
0.88916,0.260742,0.443848,-5.0625,-6.1875,-23.4375,-0.171143,-0.515503,-0.470154,0.695679,0.541585,-1.07203,-1.51554
0.881836,0.280273,0.421875,-1.25,-2.25,-22.75,-0.169128,-0.516418,-0.473083,0.693481,0.555359,-1.06808,-1.53134
0.883789,0.270508,0.412109,-8.1875,-0.75,-21.375,-0.168213,-0.516479,-0.47644,0.691345,0.564481,-1.06424,-1.54502
0.894043,0.289062,0.40918,-11.75,-0.375,-19.25,-0.167786,-0.516296,-0.479858,0.68927,0.571785,-1.06083,-1.5578
0.890137,0.255859,0.388672,-8.3125,2.6875,-18,-0.167175,-0.515991,-0.482605,0.687683,0.57734,-1.05731,-1.56735
0.883789,0.22998,0.375977,-10,7,-16.125,-0.16687,-0.515015,-0.485291,0.686646,0.579281,-1.05363,-1.57382
0.852051,0.257324,0.348145,-8,6.625,-13.75,-0.166321,-0.514404,-0.487549,0.685608,0.582257,-1.05023,-1.58011
0.84375,0.290039,0.358398,-3,-3.9375,-14.1875,-0.165649,-0.515503,-0.48938,0.683655,0.591848,-1.04912,-1.59181
0.867676,0.250488,0.387695,-3.1875,-15.0625,-14.5,-0.166382,-0.517517,-0.490723,0.680969,0.602511,-1.0514,-1.60558
0.892578,0.254395,0.412109,-1,-11.375,-6.6875,-0.167175,-0.51886,-0.491089,0.679504,0.608154,-1.05385,-1.61282
0.883789,0.284668,0.410645,3.4375,-8.3125,-4.125,-0.167114,-0.520203,-0.491028,0.678528,0.614112,-1.05532,-1.61835
0.888672,0.300781,0.421387,4.125,-6.0625,0.4375,-0.167053,-0.52124,-0.490479,0.678162,0.61768,-1.05691,-1.62069
0.895996,0.314941,0.428711,-0.125,-1.875,3.5625,-0.167297,-0.521301,-0.490173,0.678223,0.61701,-1.05749,-1.61979
0.868652,0.330566,0.411621,3.375,2.875,1.75,-0.166382,-0.52124,-0.48999,0.67865,0.61755,-1.05628,-1.61869
0.849609,0.295898,0.401367,1.0625,5.5625,-1,-0.165527,-0.520752,-0.490295,0.679016,0.617141,-1.05421,-1.61767
0.839355,0.269043,0.375,-5.75,9.375,-2.25,-0.165283,-0.519287,-0.491211,0.679504,0.612882,-1.05135,-1.61492
0.813965,0.274902,0.358398,-0.4375,4.9375,-3.375,-0.164612,-0.519043,-0.49176,0.679504,0.613826,-1.04972,-1.61593
0.821289,0.279297,0.375488,5.0625,-8,-5.9375,-0.164185,-0.52063,-0.49176,0.678345,0.621475,-1.05078,-1.62268
0.855957,0.285645,0.421387,3.125,-13.75,-2.875,-0.164612,-0.5224,-0.491516,0.677063,0.628338,-1.05361,-1.62944
0.869629,0.313477,0.438477,0.625,-12.1875,0.5,-0.165344,-0.52356,-0.491333,0.676147,0.632238,-1.05619,-1.6339
0.875,0.333984,0.451172,5.4375,-7.6875,-1.75,-0.164673,-0.524719,-0.49115,0.675537,0.638,-1.05661,-1.63817
0.875977,0.322754,0.453613,1.8125,-1,-1.8125,-0.164001,-0.524597,-0.491516,0.675537,0.639065,-1.05518,-1.63894
0.875488,0.316406,0.429688,-4.0625,5,-3.1875,-0.163452,-0.523621,-0.492615,0.675659,0.637614,-1.0524,-1.63883
0.868164,0.32373,0.393555,-3.5,9,-2.25,-0.162659,-0.522522,-0.49353,0.676025,0.635585,-1.04921,-1.63746
0.842773,0.297852,0.373535,-2.5625,8.125,-3.25,-0.161987,-0.521606,-0.494324,0.67627,0.634011,-1.04643,-1.63647
0.838867,0.274902,0.353516,-6.125,7.125,-3.1875,-0.161987,-0.52063,-0.495239,0.676331,0.631559,-1.04451,-1.63582
0.82373,0.280762,0.342285,-3.875,0.5,-3.8125,-0.162231,-0.520752,-0.495911,0.67572,0.633149,-1.04449,-1.63896
0.836914,0.281738,0.371094,2.625,-8.8125,-4.4375,-0.162354,-0.522278,-0.49585,0.674561,0.639678,-1.04639,-1.64532
0.868652,0.289062,0.415039,2.3125,-11.8125,-1.875,-0.162964,-0.523682,-0.495544,0.673523,0.644616,-1.04902,-1.65036
0.873535,0.314941,0.419922,-0.125,-9.0625,1.25,-0.163696,-0.524597,-0.4953,0.672852,0.647333,-1.05138,-1.65357
0.883789,0.332031,0.436523,3.6875,-5.8125,-0.1875,-0.163452,-0.525391,-0.495056,0.672485,0.650738,-1.05211,-1.65606
0.883789,0.316406,0.454102,1.25,1.9375,0.125,-0.162903,-0.524841,-0.495178,0.672913,0.649189,-1.05051,-1.65401
0.869141,0.323242,0.407715,-3.4375,7,0.6875,-0.162537,-0.523743,-0.495728,0.673462,0.645793,-1.04833,-1.65124
0.859375,0.321289,0.373047,-3.5,7.25,1.625,-0.162292,-0.522827,-0.496094,0.67395,0.642732,-1.04663,-1.64863
0.837891,0.283203,0.376465,-2.3125,6.0625,0.625,-0.162231,-0.521973,-0.496338,0.674438,0.639483,-1.04539,-1.64586
0.834473,0.271973,0.354004,-4.0625,6.3125,1.375,-0.162476,-0.521118,-0.496521,0.674927,0.635723,-1.04471,-1.64293
0.80957,0.295898,0.349121,0.0625,-2,0,-0.162598,-0.521667,-0.496399,0.674561,0.637771,-1.04559,-1.64485
0.834473,0.304199,0.389648,6,-12.1875,-2.6875,-0.162537,-0.523743,-0.495911,0.67334,0.646163,-1.04819,-1.65195
0.868164,0.306641,0.428223,1.0625,-12.5,-0.75,-0.163269,-0.525024,-0.495667,0.672302,0.65059,-1.05077,-1.65678
0.878418,0.319336,0.432617,0.6875,-7.625,-0.25,-0.163635,-0.525757,-0.495605,0.671753,0.653324,-1.05228,-1.65985
0.871094,0.340332,0.437012,3,-0.9375,-2.8125,-0.162659,-0.52594,-0.495972,0.671509,0.656144,-1.05055,-1.66186
0.877441,0.320801,0.42627,-1.5,4.4375,-1.25,-0.162109,-0.525146,-0.496521,0.671875,0.654317,-1.04844,-1.66035
0.870605,0.330566,0.396973,-4.5625,7.25,-0.125,-0.161804,-0.524048,-0.497253,0.672241,0.651226,-1.04612,-1.6583
0.849121,0.32666,0.369141,-0.25,5.125,-0.3125,-0.161194,-0.523804,-0.497498,0.672485,0.651328,-1.04493,-1.65803
0.849121,0.288086,0.372559,-3.75,3.625,-0.75,-0.161377,-0.523193,-0.497925,0.672546,0.649255,-1.04406,-1.65707
0.83252,0.282227,0.36084,-5.125,4.1875,-1.375,-0.161621,-0.522461,-0.498474,0.672607,0.646808,-1.04306,-1.65607
0.818848,0.299316,0.350098,3.1875,-3.1875,-3.5625,-0.161194,-0.52356,-0.498474,0.671936,0.652224,-1.04376,-1.66072
0.849121,0.304199,0.394043,4.8125,-12.6875,-3.8125,-0.161377,-0.525513,-0.498169,0.670593,0.660211,-1.04634,-1.66812
0.880371,0.3125,0.425781,-1.625,-11.0625,0.9375,-0.162537,-0.526367,-0.497986,0.669739,0.662367,-1.04903,-1.67149
0.882812,0.341309,0.430664,1.25,-5.125,0.4375,-0.162476,-0.526917,-0.497925,0.669373,0.664829,-1.04957,-1.67367
0.874023,0.332031,0.442383,4.25,1.5625,-1.375,-0.161438,-0.526794,-0.497986,0.669678,0.665624,-1.04785,-1.67309
0.873535,0.317871,0.412109,-5,5.8125,-0.375,-0.161377,-0.525635,-0.498718,0.670044,0.661907,-1.04587,-1.67077
0.858887,0.335449,0.378418,-5.8125,7.25,0.6875,-0.161255,-0.524536,-0.499451,0.67041,0.658548,-1.04393,-1.66874
0.849121,0.318359,0.362793,0.0625,3.5,0,-0.160889,-0.524414,-0.499512,0.670532,0.658568,-1.04317,-1.66835
0.849121,0.276367,0.375488,-4.75,4.1875,0.3125,-0.161377,-0.52356,-0.499817,0.670837,0.654755,-1.04269,-1.66593
0.825684,0.289551,0.35791,-4.0625,3.9375,0.5,-0.161621,-0.522949,-0.500122,0.671021,0.652337,-1.04213,-1.66451
0.818848,0.308105,0.348633,5.25,-5.9375,-1.8125,-0.161316,-0.524475,-0.499695,0.670227,0.658711,-1.04366,-1.66943
0.854492,0.303223,0.407715,4.4375,-13.6875,-1,-0.161865,-0.526306,-0.499084,0.669128,0.665129,-1.04695,-1.67527
0.875977,0.318359,0.433105,-0.1875,-9.25,1.75,-0.162659,-0.527039,-0.498779,0.66864,0.666899,-1.04927,-1.67754
0.873535,0.340332,0.423828,2,-4.1875,-0.1875,-0.162415,-0.527527,-0.498718,0.668274,0.66935,-1.04928,-1.67943
0.875,0.324219,0.428223,1,2.5625,-1,-0.161804,-0.5271,-0.499023,0.668579,0.668701,-1.04775,-1.67853
0.873047,0.320312,0.397949,-4.5,6.5,0.5,-0.161743,-0.52594,-0.499573,0.669067,0.664603,-1.04592,-1.6755
0.853516,0.339844,0.364746,-1.8125,5.375,1.0625,-0.161316,-0.525513,-0.499817,0.669312,0.663666,-1.04459,-1.67445
0.849121,0.308594,0.36377,-0.5,0.25,0.5,-0.161316,-0.525574,-0.499817,0.669312,0.66392,-1.04476,-1.6747
0.854004,0.271973,0.370605,-3.75,2.375,0.0625,-0.161926,-0.525024,-0.5,0.669434,0.661083,-1.04488,-1.67316
0.827148,0.296387,0.345215,0,1.375,0.6875,-0.161926,-0.525146,-0.499817,0.669495,0.661256,-1.04522,-1.67299
0.83252,0.311523,0.363281,6.4375,-8.8125,-1.1875,-0.161743,-0.526978,-0.499146,0.66864,0.66844,-1.04751,-1.67843
0.865234,0.30957,0.422363,3.875,-12.25,0.5625,-0.162292,-0.528381,-0.498474,0.667847,0.672915,-1.05026,-1.68226
0.87793,0.321777,0.421875,-1.0625,-6.75,1.1875,-0.162964,-0.528809,-0.498413,0.667358,0.674006,-1.05168,-1.68414
0.873047,0.340332,0.429688,3.1875,-0.8125,-0.3125,-0.162292,-0.528992,-0.498413,0.66748,0.675578,-1.05108,-1.68474
0.87207,0.30957,0.427734,0.9375,3.4375,-1.75,-0.161621,-0.528381,-0.498718,0.667847,0.674183,-1.04907,-1.683
0.865234,0.313965,0.401367,-5.625,6.375,0.875,-0.161743,-0.527039,-0.49939,0.668396,0.669223,-1.04732,-1.67964
0.85498,0.334473,0.364746,-2.8125,3.5625,1.6875,-0.161743,-0.526672,-0.499573,0.668518,0.667934,-1.04672,-1.67873
0.853027,0.30127,0.376953,-0.9375,0.6875,0.5,-0.161743,-0.526672,-0.499573,0.668518,0.667934,-1.04672,-1.67873
0.845215,0.282715,0.368164,-5.75,3.4375,1.5,-0.162476,-0.525818,-0.499878,0.668823,0.663768,-1.04674,-1.67632
0.817383,0.324707,0.341309,-1.125,0.625,0.3125,-0.162354,-0.526001,-0.499939,0.668579,0.664915,-1.04651,-1.67735
0.83252,0.320312,0.384277,4.875,-9.6875,-2.75,-0.16217,-0.527649,-0.499695,0.667542,0.672169,-1.0482,-1.68366
0.872559,0.313965,0.425781,-0.875,-10.5625,-1,-0.162964,-0.528564,-0.499695,0.666626,0.675479,-1.0503,-1.68798
0.879395,0.320801,0.419434,-2.375,-3.125,-0.9375,-0.16333,-0.528503,-0.500061,0.666321,0.675519,-1.05047,-1.68923
0.868652,0.332031,0.42041,1.6875,1.8125,-1,-0.162598,-0.528259,-0.500305,0.666504,0.675729,-1.04889,-1.68885
0.869629,0.308105,0.414062,-3.0625,4.3125,-1.0625,-0.162476,-0.527344,-0.500854,0.66687,0.672755,-1.04733,-1.68684
0.864258,0.318848,0.376465,-7.125,5.8125,0.875,-0.162842,-0.526184,-0.501587,0.667175,0.668485,-1.04609,-1.68461
0.855957,0.337891,0.353027,-2.3125,2,2.375,-0.162964,-0.526123,-0.501526,0.667175,0.667973,-1.04614,-1.68416
0.853516,0.303711,0.375488,-1.625,0.6875,0.75,-0.163208,-0.526001,-0.501587,0.667175,0.66725,-1.04634,-1.68392
0.843262,0.297852,0.364746,-4,3.4375,1.8125,-0.163635,-0.52533,-0.501709,0.66748,0.663945,-1.04613,-1.68155
0.818359,0.32959,0.354492,2,-0.5,0.3125,-0.163208,-0.525879,-0.501587,0.667297,0.666678,-1.04627,-1.68338
0.84082,0.317383,0.381836,4.9375,-9.6875,-2.3125,-0.163086,-0.527527,-0.501221,0.66626,0.673662,-1.048,-1.68926
0.876465,0.30957,0.428223,-0.75,-8.125,-0.3125,-0.163818,-0.528076,-0.50116,0.665649,0.67526,-1.0496,-1.69172
0.866699,0.320801,0.42334,0,-0.9375,-1.0625,-0.163635,-0.527954,-0.501465,0.665649,0.675481,-1.04911,-1.69227
0.865234,0.325195,0.402344,1.125,2.125,-1.5625,-0.163025,-0.527771,-0.501709,0.66571,0.675852,-1.04768,-1.69221
0.864258,0.303711,0.407227,-2.5,3.4375,-1.1875,-0.162903,-0.527039,-0.502197,0.666016,0.673578,-1.04645,-1.69077
0.872559,0.316895,0.370605,-7,5.8125,1.5,-0.163391,-0.52594,-0.502747,0.666321,0.669108,-1.04551,-1.68817
0.851562,0.333984,0.355469,-0.375,2.5,1.5,-0.163208,-0.526001,-0.502625,0.666382,0.669365,-1.04535,-1.68792
0.854004,0.301758,0.365234,0.0625,-0.6875,0.125,-0.163208,-0.526001,-0.502625,0.666382,0.669365,-1.04535,-1.68792
0.845215,0.288086,0.371094,-3,0.1875,1.9375,-0.163879,-0.525757,-0.502563,0.666504,0.667324,-1.04626,-1.68679
0.828613,0.320312,0.365723,4.0625,-3.25,0.875,-0.163574,-0.526611,-0.502075,0.66626,0.670608,-1.04709,-1.68861
0.84375,0.32666,0.407227,5.6875,-8.75,0.375,-0.163452,-0.527954,-0.501465,0.665649,0.675713,-1.04874,-1.69222
0.872559,0.325195,0.444824,-1.5,-6.0625,0.5,-0.16394,-0.528076,-0.501587,0.665344,0.67597,-1.04948,-1.6934
0.868652,0.326172,0.417969,-1.25,1.625,-0.3125,-0.163696,-0.527588,-0.501953,0.665527,0.67473,-1.04832,-1.69254
0.854004,0.327148,0.399414,2.25,5.3125,-2,-0.162598,-0.527222,-0.502258,0.665894,0.674895,-1.04611,-1.69173
0.847656,0.308105,0.389648,-4.6875,4.75,-1.1875,-0.162598,-0.526245,-0.502991,0.666077,0.671917,-1.04437,-1.69022
0.856445,0.321289,0.35791,-7.3125,3.6875,0.1875,-0.163086,-0.525513,-0.503662,0.666016,0.669375,-1.04372,-1.68971
0.852539,0.321777,0.355469,-0.5625,-0.75,-0.75,-0.163086,-0.525574,-0.503662,0.665955,0.66966,-1.04375,-1.68998
0.86377,0.304199,0.365723,-0.375,-3.125,-1.375,-0.163452,-0.526184,-0.503601,0.665466,0.671891,-1.04504,-1.69255
0.859863,0.310547,0.375977,-0.8125,-2.75,0.9375,-0.163879,-0.526489,-0.503479,0.665222,0.672553,-1.04612,-1.69357
0.847168,0.334473,0.384277,4.0625,-5.9375,0.4375,-0.163696,-0.527649,-0.502991,0.664673,0.677134,-1.04735,-1.69682
0.869629,0.323242,0.427734,3.25,-6.875,1.375,-0.163879,-0.528381,-0.502502,0.664429,0.679318,-1.04884,-1.69827
0.874023,0.321777,0.438477,-1.9375,0.3125,2.3125,-0.164062,-0.52771,-0.502625,0.664795,0.676266,-1.04827,-1.6958
0.853516,0.333984,0.40918,-1.625,7.375,1.1875,-0.163452,-0.526611,-0.503052,0.665527,0.672746,-1.04594,-1.69234
0.833984,0.307617,0.382812,-2.625,7.9375,-1.1875,-0.162842,-0.525452,-0.503723,0.666077,0.6695,-1.04323,-1.6896
0.838379,0.302246,0.364258,-5.4375,5.375,-1.1875,-0.162964,-0.524597,-0.504395,0.666199,0.666833,-1.04191,-1.68846
0.838379,0.3125,0.331543,-3.5625,2.25,-0.3125,-0.163269,-0.524536,-0.504639,0.666016,0.666683,-1.04213,-1.68922
0.843262,0.324219,0.344238,1,-4.8125,-1.3125,-0.163391,-0.525696,-0.504517,0.665161,0.671584,-1.04358,-1.6939
0.865723,0.313477,0.373535,0.6875,-8.375,-1.8125,-0.163879,-0.526917,-0.504333,0.664185,0.676278,-1.04563,-1.69878
0.872559,0.308105,0.389648,3.75,-8.1875,-1.5625,-0.164124,-0.528198,-0.503906,0.663452,0.68105,-1.0477,-1.70294
0.881836,0.327148,0.426758,7.125,-7.875,-0.5,-0.163818,-0.52948,-0.503235,0.663025,0.685977,-1.04914,-1.70602
0.873535,0.32666,0.453613,2.9375,-5.125,1.6875,-0.163818,-0.529724,-0.502869,0.663086,0.686383,-1.04968,-1.70572
0.873535,0.334961,0.440918,-0.5625,2.8125,4,-0.163696,-0.52887,-0.502869,0.663879,0.682498,-1.04884,-1.7018
0.850098,0.322754,0.414062,-3.5625,10.4375,3.125,-0.163269,-0.527039,-0.503296,0.6651,0.675387,-1.04597,-1.69511
0.825684,0.307617,0.371094,-4.375,12.4375,0.6875,-0.162659,-0.525269,-0.503967,0.666077,0.669371,-1.04254,-1.68968
0.819336,0.29834,0.340332,-5.875,9.3125,-0.375,-0.162598,-0.524048,-0.5047,0.666565,0.665342,-1.04068,-1.6871
0.821289,0.318359,0.321777,-3.625,1.5,-0.625,-0.162781,-0.52417,-0.505005,0.666138,0.666326,-1.04068,-1.68887
0.833496,0.312012,0.336426,0.875,-6.6875,-3.125,-0.163025,-0.525513,-0.504944,0.665039,0.672043,-1.04239,-1.69462
0.865234,0.313965,0.35498,0.75,-10.3125,-3.8125,-0.163574,-0.527222,-0.504883,0.663635,0.679119,-1.04503,-1.70214
0.878906,0.329102,0.381836,6.0625,-12.9375,-4.75,-0.163574,-0.52948,-0.504517,0.662109,0.688842,-1.04755,-1.71086
0.904297,0.318359,0.434082,8,-13.4375,-3.625,-0.163513,-0.531494,-0.503845,0.661011,0.696979,-1.04999,-1.7174
0.916016,0.314453,0.469238,1.625,-5.875,2.4375,-0.164062,-0.531555,-0.503418,0.661194,0.695791,-1.05137,-1.71623
0.890625,0.337891,0.458008,1.125,6.75,6,-0.163574,-0.530151,-0.503113,0.662659,0.689122,-1.04957,-1.7085
0.845215,0.32959,0.421387,-1.9375,14.375,5.6875,-0.162781,-0.527893,-0.503296,0.664551,0.679869,-1.0461,-1.69876
0.821777,0.311035,0.373535,-8.8125,15.6875,2.875,-0.162537,-0.525269,-0.504272,0.665894,0.670117,-1.04211,-1.69081
0.810547,0.300293,0.332031,-8.5,13.125,1.125,-0.162537,-0.523376,-0.505127,0.666687,0.663287,-1.03932,-1.68581
0.794922,0.315918,0.307129,-3.9375,4.1875,-0.5625,-0.162537,-0.523254,-0.505554,0.666504,0.663572,-1.0389,-1.6869
0.812988,0.301758,0.309082,-2.125,-6.3125,-3.5625,-0.163086,-0.524475,-0.505737,0.665222,0.668857,-1.04067,-1.69312
0.845215,0.319824,0.351074,0.5625,-13.25,-4.6875,-0.163757,-0.52655,-0.505798,0.663391,0.677692,-1.04371,-1.70274
0.876465,0.341309,0.389648,7.6875,-19.4375,-7,-0.163757,-0.529785,-0.505432,0.661133,0.691908,-1.04725,-1.71582
0.919922,0.332031,0.440918,9.0625,-20.625,-5.625,-0.164001,-0.532715,-0.504761,0.659241,0.704054,-1.05103,-1.72669
0.944336,0.315918,0.491699,2.9375,-7,0.5625,-0.164368,-0.532898,-0.504395,0.659302,0.703788,-1.05215,-1.72627
0.904297,0.333496,0.462402,1.125,9.25,5.125,-0.163696,-0.531189,-0.504211,0.66095,0.696081,-1.04966,-1.71748
0.858398,0.328125,0.42041,-2.8125,17.125,6.75,-0.162964,-0.528503,-0.504333,0.663147,0.684623,-1.0458,-1.70556
0.824707,0.29834,0.377441,-8.25,19.1875,4.9375,-0.162659,-0.525391,-0.505066,0.665161,0.672134,-1.04166,-1.69443
0.805664,0.304199,0.317383,-8.375,16.75,3.25,-0.162537,-0.523193,-0.505737,0.666382,0.66368,-1.0386,-1.68735
0.787598,0.316406,0.297852,-4.0625,6.1875,1.5625,-0.162476,-0.522827,-0.505981,0.666565,0.662559,-1.03805,-1.68666
