timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533260490024410,9,-128,20,31,0,-4,0,1
1533260490024410,7,-119,-23,-3,4,-3,-1,0
1533260490025394,10,-123,-12,0,-2,-3,0,-1
1533260490025394,4,-107,-3,-14,0,-2,-1,1
1533260490039486,4,-128,-4,-24,2,-2,0,1
1533260490039486,1,-93,-31,3,-1,-1,-1,-1
1533260490040466,-1,-7,13,-1,-2,-4,-3,0
1533260490040466,-1,22,42,16,-2,-2,-3,-2
1533260490069471,-3,5,-53,-17,1,2,2,-2
1533260490069471,-2,127,20,10,-9,-8,-4,-4
1533260490070459,-5,113,-21,-2,-1,-2,-4,-3
1533260490070459,4,59,-19,20,7,2,0,0
1533260490075521,-4,-53,-20,-16,-2,0,-1,-4
1533260490075521,1,-10,72,12,4,2,1,1
1533260490084531,-4,-75,-74,-21,-8,-5,0,-4
1533260490084531,-3,-25,51,21,1,-5,-2,-1
1533260490106576,4,40,23,-18,4,2,-1,1
1533260490106576,-1,-2,-35,-5,-5,-7,-3,0
1533260490108547,1,33,44,-18,-7,-10,-4,3
1533260490108547,1,8,-32,12,-1,5,1,1
1533260490121550,2,1,16,16,7,5,3,3
1533260490121550,-2,13,-73,-44,-8,-7,-3,-1
1533260490123547,7,19,24,-1,-1,-1,-2,-3
1533260490123547,-1,36,48,8,4,7,5,-1
1533260490144561,5,64,49,-4,-6,-4,-1,7
1533260490144561,0,55,-68,3,1,-3,0,-1
1533260490145552,3,3,50,31,0,-2,1,4
1533260490145552,0,-44,-72,-14,-13,-7,-8,-2
1533260490159625,-3,17,24,-10,0,0,-2,-2
1533260490159625,-3,-72,-75,-7,-1,-3,0,-1
1533260490160610,-2,-18,-3,4,-1,-3,-2,-3
1533260490160610,0,-11,6,-14,0,-4,-2,-1
1533260490181757,0,-4,3,-3,-8,-5,-3,-3
1533260490181757,0,-14,31,12,-1,-2,-2,-1
1533260490183745,-3,0,-9,36,17,3,-2,-4
1533260490183745,-3,2,-77,-48,-9,-2,-2,-2
1533260490195735,1,21,-10,-10,-5,-2,0,0
1533260490195735,4,46,4,-1,7,6,4,0
1533260490204720,1,-1,24,10,15,10,4,5
1533260490204720,0,-14,-9,21,3,-4,-3,2
1533260490226753,-6,24,-42,1,-15,-10,-7,-5
1533260490226753,0,33,11,-34,-4,-3,-5,0
