acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ori_x,ori_y,ori_z,ori_w,orie_x,orie_y,orie_z
-0.263672,-0.932617,0.397949,-8.9375,-4.375,26.3125,-0.454224,0.308105,-0.255493,0.795898,-1.14672,0.261303,-0.790524
-0.270508,-0.911621,0.387207,-9.3125,-6.125,31.6875,-0.454285,0.310242,-0.250122,0.796753,-1.14874,0.270402,-0.783981
-0.299805,-0.912109,0.384277,-12.375,-9.5,35.375,-0.45459,0.3125,-0.243652,0.797668,-1.15126,0.28069,-0.775737
-0.306641,-0.921875,0.384277,-14.75,-11.75,41.5,-0.455017,0.314941,-0.236084,0.798767,-1.15412,0.292435,-0.765907
-0.305664,-0.941895,0.384277,-11.1875,-12.0625,47.875,-0.454773,0.317505,-0.227905,0.800293,-1.15553,0.30564,-0.755044
-0.32666,-0.921387,0.384766,-7.9375,-12.6875,50.75,-0.453735,0.320129,-0.21936,0.802185,-1.15515,0.319975,-0.743407
-0.34668,-0.886719,0.376465,-9.8125,-15.3125,54.875,-0.452698,0.322815,-0.209839,0.80426,-1.15464,0.335527,-0.730171
-0.360352,-0.890625,0.368652,-13,-19.0625,60.25,-0.451965,0.3255,-0.199097,0.806274,-1.15449,0.352149,-0.714874
-0.383301,-0.905762,0.365234,-12.375,-24.125,59.9375,-0.451355,0.327454,-0.187988,0.808472,-1.15353,0.368027,-0.697898
-0.387695,-0.897461,0.375977,-6.4375,-28.3125,59.875,-0.449951,0.32843,-0.176941,0.81134,-1.14942,0.383003,-0.679247
-0.387695,-0.89209,0.382324,-0.5,-27.1875,61,-0.447632,0.329346,-0.16626,0.814575,-1.14313,0.398143,-0.660755
-0.404297,-0.839355,0.385254,1.875,-25.875,60.375,-0.444641,0.330322,-0.155762,0.817871,-1.13523,0.413488,-0.642276
-0.413086,-0.819824,0.389648,-2.1875,-27.25,58.1875,-0.442322,0.330933,-0.145203,0.820801,-1.12823,0.427731,-0.623298
-0.421875,-0.840332,0.387695,-6.375,-29.1875,56.75,-0.440857,0.331238,-0.134521,0.823303,-1.12264,0.440961,-0.603933
-0.441406,-0.864258,0.389648,-4.9375,-29.1875,53.875,-0.439453,0.331238,-0.12439,0.825623,-1.1168,0.452959,-0.585023
-0.463867,-0.836426,0.413086,0.5625,-25.8125,49.375,-0.437073,0.331238,-0.115356,0.828186,-1.10884,0.46432,-0.56752
-0.433594,-0.797363,0.424316,-0.25,-23.0625,50.125,-0.434631,0.331421,-0.106506,0.830566,-1.10089,0.47569,-0.550483
-0.447266,-0.793457,0.424316,0,-22.4375,47.625,-0.432251,0.331482,-0.0980225,0.832825,-1.09291,0.486338,-0.533847
-0.46582,-0.791992,0.430176,-1.875,-22.125,44.6875,-0.430298,0.331421,-0.0899048,0.834839,-1.08581,0.496094,-0.517835
-0.45459,-0.792969,0.432129,-3,-21.125,41.875,-0.428711,0.331116,-0.0822754,0.836548,-1.07929,0.504584,-0.502451
-0.450684,-0.778809,0.442383,-3.3125,-19,41.9375,-0.427063,0.330994,-0.0748291,0.838135,-1.07283,0.513147,-0.487571
-0.486816,-0.762207,0.445801,-5.75,-16.875,41.1875,-0.425537,0.331421,-0.0673218,0.839355,-1.06723,0.522518,-0.473401
-0.501465,-0.768066,0.443848,-5.25,-15.25,41,-0.424072,0.332031,-0.0599976,0.840393,-1.06196,0.531918,-0.459806
-0.513672,-0.768555,0.45166,-1.9375,-10.625,38.625,-0.422119,0.33313,-0.0535278,0.84137,-1.05631,0.541452,-0.448153
-0.546875,-0.732422,0.417969,0.9375,-9.3125,32.75,-0.420044,0.334412,-0.0479126,0.842224,-1.05079,0.550424,-0.438215
-0.575195,-0.731445,0.417969,0.375,-9.3125,30.625,-0.418213,0.335693,-0.0424805,0.842957,-1.04589,0.559094,-0.428712
-0.588379,-0.717285,0.413574,1.6875,-9.8125,26.8125,-0.41626,0.336731,-0.0375977,0.84375,-1.04052,0.566797,-0.419722
-0.575684,-0.691895,0.432129,2.25,-8.625,21.4375,-0.414429,0.337341,-0.0336914,0.844604,-1.03525,0.572713,-0.41196
-0.559082,-0.706543,0.449707,-4.1875,-8.4375,18.75,-0.413696,0.337463,-0.0299072,0.845032,-1.03208,0.577092,-0.404418
-0.555664,-0.711914,0.436035,-7.875,-13.3125,14.375,-0.41394,0.33667,-0.0263062,0.845337,-1.03029,0.579279,-0.396515
-0.547363,-0.751465,0.431152,-5.8125,-17.25,14.375,-0.414307,0.335083,-0.0227661,0.845886,-1.02788,0.579995,-0.38762
-0.552246,-0.744141,0.449707,-2.6875,-15.3125,16.0625,-0.413879,0.333862,-0.0192261,0.84668,-1.02394,0.581687,-0.378707
-0.541504,-0.730957,0.45752,0.25,-10.375,14.375,-0.413025,0.333069,-0.0164795,0.847412,-1.01973,0.583419,-0.371635
-0.53418,-0.722168,0.460938,0.875,-8.0625,13,-0.41217,0.33252,-0.0142212,0.848145,-1.01606,0.585152,-0.36586
-0.562012,-0.71582,0.443359,-0.0625,-7.6875,14.6875,-0.411377,0.332458,-0.0114746,0.848572,-1.01285,0.588109,-0.359897
-0.573242,-0.707031,0.454102,-1.75,-9,13.6875,-0.410706,0.332153,-0.00860596,0.84906,-1.00962,0.59073,-0.353414
-0.55957,-0.719238,0.467773,-4.875,-5.3125,13.0625,-0.410645,0.332092,-0.00610352,0.849121,-1.00833,0.593131,-0.348439
-0.550293,-0.693359,0.47168,-2.25,-0.875,9.375,-0.410156,0.332397,-0.0045166,0.849243,-1.00678,0.595433,-0.34545
-0.569336,-0.675781,0.470215,1.625,4.8125,3,-0.409363,0.333313,-0.00439453,0.849243,-1.00578,0.597442,-0.345965
-0.594727,-0.662598,0.45166,-0.9375,6.8125,-1.375,-0.40918,0.334473,-0.00476074,0.848877,-1.00683,0.599169,-0.348251
-0.588379,-0.695801,0.444336,-4.625,4.125,-4.375,-0.409973,0.334961,-0.00531006,0.848328,-1.00965,0.599172,-0.35064
-0.57666,-0.732422,0.45459,-1.125,3.0625,-3.3125,-0.4104,0.335144,-0.00598145,0.848022,-1.01121,0.598628,-0.352536
-0.585449,-0.688965,0.455078,1.9375,2.8125,-1.5625,-0.409912,0.33551,-0.00640869,0.848083,-1.01058,0.599013,-0.353539
-0.595215,-0.670898,0.439941,-1.9375,1.875,-2.875,-0.410095,0.335938,-0.00653076,0.8479,-1.01164,0.599617,-0.354552
-0.584473,-0.69043,0.439453,-8.1875,-0.0625,-3,-0.411316,0.335876,-0.00634766,0.84729,-1.01454,0.599159,-0.355028
-0.579102,-0.730957,0.433594,-9.75,-1.3125,-3.5,-0.413086,0.33551,-0.00622559,0.846619,-1.01854,0.597957,-0.355581
-0.630371,-0.794434,0.422363,-6.5,-1.375,-2.1875,-0.414612,0.33551,-0.00610352,0.845825,-1.02231,0.597412,-0.356496
-0.535156,-0.742188,0.421387,-3,-3.125,-0.25,-0.415466,0.334778,-0.00604248,0.845703,-1.02358,0.595864,-0.355923
-0.575195,-0.745605,0.411133,-3.5,-2.8125,1.5,-0.41626,0.334595,-0.00549316,0.845398,-1.02514,0.595784,-0.355187
-0.56543,-0.745117,0.402832,-1.9375,-4.1875,1.1875,-0.41687,0.334106,-0.00500488,0.845276,-1.02589,0.595172,-0.353974
-0.574707,-0.746582,0.40332,3.75,-6.5625,-1.75,-0.416809,0.333191,-0.00506592,0.845642,-1.02467,0.593538,-0.352675
-0.585449,-0.744141,0.40625,5.625,-11.375,-1.5625,-0.416443,0.331726,-0.00482178,0.846436,-1.02195,0.591436,-0.349749
-0.593262,-0.746094,0.425293,5.375,-14.5,-1.3125,-0.415955,0.329712,-0.00421143,0.847473,-1.01814,0.588772,-0.34523
-0.562988,-0.738281,0.432129,5.125,-15.375,0.375,-0.415466,0.327515,-0.00341797,0.848572,-1.01408,0.58596,-0.340116
-0.564453,-0.734863,0.433105,9,-18.1875,1.0625,-0.414307,0.325012,-0.00250244,0.850098,-1.00796,0.582976,-0.333861
-0.571777,-0.71875,0.450684,12.1875,-20.25,0.875,-0.412476,0.322205,-0.00152588,0.852051,-0.999861,0.579745,-0.326606
-0.570801,-0.714844,0.45459,9.375,-20.4375,0.4375,-0.411072,0.319397,-0.000488281,0.85376,-0.992856,0.576359,-0.319601
-0.553223,-0.729004,0.467285,8.1875,-19.625,1.0625,-0.409973,0.316589,0.000610352,0.855408,-0.986703,0.572966,-0.31275
-0.543457,-0.717773,0.483887,11.3125,-22.0625,2.3125,-0.408142,0.313354,0.00183105,0.857422,-0.978227,0.56907,-0.304605
-0.560059,-0.709473,0.483887,9.5625,-20.375,1.3125,-0.406616,0.310547,0.00305176,0.859192,-0.971068,0.565835,-0.297325
-0.5625,-0.707031,0.498535,5.1875,-18.5625,3,-0.405518,0.308105,0.00463867,0.860596,-0.965233,0.563408,-0.290177
-0.524414,-0.726563,0.516113,2.75,-13.8125,6.375,-0.404785,0.306152,0.00622559,0.861633,-0.960824,0.561696,-0.28397
-0.513184,-0.715332,0.513184,5.375,-8.6875,7.9375,-0.403564,0.304993,0.00756836,0.862549,-0.956073,0.561257,-0.278964
-0.526855,-0.696289,0.507324,7.0625,-6.875,7.375,-0.402039,0.304382,0.00872803,0.863464,-0.951215,0.561746,-0.274829
-0.534668,-0.694336,0.5,5.5,-5.125,7.1875,-0.400818,0.304016,0.0098877,0.864136,-0.947342,0.562554,-0.271227
-0.539063,-0.690918,0.510254,4.6875,-2.0625,6.75,-0.399658,0.304138,0.0108032,0.864624,-0.9442,0.563994,-0.268777
-0.543457,-0.689453,0.524902,4.8125,0.625,5.875,-0.398438,0.304565,0.0113525,0.865051,-0.94136,0.565663,-0.267394
-0.561035,-0.673828,0.516602,4.0625,4.875,2.3125,-0.397461,0.305603,0.0112915,0.865112,-0.939948,0.567752,-0.268172
-0.554199,-0.699707,0.464355,9.3125,5.125,-1.0625,-0.396484,0.30658,0.0103149,0.865234,-0.938896,0.5689,-0.270669
-0.549316,-0.678223,0.518555,22.4375,5.125,-4.375,-0.393188,0.307068,0.00811768,0.866638,-0.932199,0.568795,-0.273284
-0.5625,-0.640625,0.542969,23.5625,6.5625,-9.1875,-0.389526,0.307556,0.00524902,0.868103,-0.92487,0.568146,-0.276979
-0.566895,-0.652832,0.529785,10.75,7.6875,-12.875,-0.388245,0.308044,0.00244141,0.86853,-0.923431,0.566862,-0.282249
-0.558594,-0.693848,0.505371,4.375,5.375,-9.5,-0.388184,0.30835,0.000427246,0.868408,-0.92444,0.565548,-0.286576
-0.54541,-0.694824,0.52832,14.5625,2.5,-9,-0.386475,0.308105,-0.00189209,0.869324,-0.921063,0.56359,-0.289643
-0.541992,-0.680664,0.53418,12.125,8.1875,-10.5625,-0.385071,0.308533,-0.00469971,0.869751,-0.919251,0.56223,-0.29476
-0.544434,-0.681152,0.529785,3.5,11.25,-11.625,-0.38501,0.309448,-0.00738525,0.869385,-0.921144,0.561401,-0.3012
-0.526855,-0.700684,0.532227,-0.8125,14.625,-13.875,-0.385864,0.310547,-0.0105591,0.868591,-0.925706,0.560167,-0.309471
-0.52002,-0.698242,0.536621,-4.125,17.9375,-12.4375,-0.387085,0.312073,-0.0135498,0.867493,-0.931526,0.559723,-0.318192
-0.527344,-0.709473,0.510254,-6.5,19.9375,-10,-0.388672,0.31427,-0.0161743,0.865906,-0.938742,0.560587,-0.327342
-0.52832,-0.714355,0.516602,-5.5,21.1875,-7.5625,-0.389954,0.316772,-0.0186157,0.864441,-0.945547,0.562312,-0.336364
-0.538574,-0.710449,0.498047,-7.1875,23.875,-7.1875,-0.391418,0.319824,-0.0209351,0.862549,-0.95331,0.564909,-0.346054
-0.549805,-0.723633,0.486328,-9.8125,23.625,-6.9375,-0.393372,0.322937,-0.0231323,0.860474,-0.9624,0.567539,-0.35599
-0.537109,-0.725098,0.471191,-9.3125,23.8125,-4.9375,-0.395142,0.326111,-0.0250854,0.858398,-0.971058,0.570486,-0.365468
-0.541504,-0.75,0.44873,-1.0625,20.75,-2,-0.395874,0.329102,-0.0269775,0.856873,-0.977019,0.573573,-0.373904
-0.558105,-0.719727,0.45752,6.625,18.4375,-1,-0.395081,0.331848,-0.0288086,0.85614,-0.978985,0.57693,-0.380844
-0.583496,-0.709961,0.452148,6.1875,17.125,-0.4375,-0.394165,0.334656,-0.0303345,0.855347,-0.980591,0.580665,-0.387218
-0.584961,-0.702148,0.463867,1.4375,15.625,-2.1875,-0.393921,0.337097,-0.0316772,0.854492,-0.983449,0.583726,-0.39322
-0.575684,-0.718262,0.445801,-3.4375,12.125,-0.3125,-0.394531,0.339111,-0.0322876,0.853394,-0.987611,0.586337,-0.397806
-0.57666,-0.732422,0.45166,-0.75,6.5,2.8125,-0.394714,0.340393,-0.0323486,0.852783,-0.989619,0.588394,-0.399952
-0.589355,-0.689453,0.455078,-1.375,5.3125,1.625,-0.394592,0.341553,-0.0321655,0.852356,-0.990623,0.590606,-0.401228
-0.605469,-0.683105,0.436523,-6.6875,0.3125,-1.1875,-0.395569,0.342102,-0.0316772,0.851746,-0.993518,0.59162,-0.401808
-0.58252,-0.713867,0.449707,-10.75,-1.5,-2.8125,-0.397339,0.341919,-0.031311,0.850952,-0.997493,0.590807,-0.402103
-0.566406,-0.758789,0.445313,-7.4375,-1.5,-3.1875,-0.399048,0.341492,-0.0314331,0.850342,-1.00127,0.589184,-0.402939
-0.543945,-0.737793,0.463867,-3.375,2.4375,0.875,-0.399658,0.341614,-0.0314331,0.850037,-1.00295,0.589137,-0.403565
-0.58252,-0.682617,0.424805,-4.625,-0.0625,-5.0625,-0.400574,0.341675,-0.0316772,0.849548,-1.00538,0.588556,-0.40479
-0.581055,-0.722168,0.435547,-4.5,-4.1875,-8.9375,-0.401855,0.340698,-0.0324097,0.849304,-1.00767,0.585558,-0.40566
-0.568359,-0.738281,0.444336,-2.375,-2.0625,-12.8125,-0.403137,0.3396,-0.0339966,0.84906,-1.01015,0.581491,-0.407985
-0.563965,-0.745605,0.438965,-1.875,-0.75,-13.25,-0.404419,0.338623,-0.0358887,0.848755,-1.0129,0.577329,-0.411068
-0.563965,-0.744629,0.431641,-0.5,-1.5,-13.75,-0.405518,0.337646,-0.0377808,0.848572,-1.01521,0.573283,-0.414009
-0.550293,-0.763184,0.442871,2,-4.125,-9.5625,-0.406128,0.336304,-0.0391235,0.848755,-1.01563,0.569369,-0.414999
-0.528809,-0.782227,0.457031,7.6875,-3.125,-3.0625,-0.405579,0.335266,-0.0401001,0.849365,-1.01341,0.566876,-0.414944
-0.542969,-0.72168,0.444824,7.1875,-0.3125,-0.125,-0.404602,0.335205,-0.0405273,0.849854,-1.01112,0.566824,-0.415004
-0.54834,-0.710938,0.453125,3.75,-1.0625,-1.625,-0.403992,0.335022,-0.0408325,0.850159,-1.0095,0.566464,-0.414896
-0.540039,-0.752441,0.45166,1.5625,-1.375,-1.875,-0.404114,0.334595,-0.0412598,0.850281,-1.00948,0.565279,-0.415169
-0.533691,-0.748047,0.454102,6,0.125,-0.3125,-0.403442,0.334412,-0.041748,0.850647,-1.00781,0.5648,-0.415376
-0.547363,-0.71582,0.454102,8.625,-0.8125,-1.625,-0.402222,0.334229,-0.0424194,0.851257,-1.00487,0.564395,-0.415563
-0.55127,-0.732422,0.459961,8.1875,-3.6875,-1.3125,-0.401184,0.333618,-0.0427856,0.85199,-1.00176,0.5635,-0.414665
-0.55127,-0.73584,0.45459,9.4375,-4.0625,-1.5,-0.400024,0.332947,-0.0432739,0.852783,-0.998337,0.562428,-0.413835
-0.556641,-0.730469,0.46875,9.375,-2,0.75,-0.398621,0.332703,-0.0435181,0.853516,-0.994717,0.562425,-0.412998
-0.564941,-0.686523,0.473145,5.625,-1.3125,-0.125,-0.397461,0.332703,-0.0435791,0.854065,-0.991918,0.562919,-0.412332
-0.554688,-0.709473,0.47168,-0.5625,-2.75,-2.1875,-0.397583,0.332275,-0.0435791,0.854187,-0.991722,0.56214,-0.411795
-0.547852,-0.743164,0.477051,-3,-2.3125,-1.5,-0.398193,0.331848,-0.0435181,0.854065,-0.992682,0.561176,-0.411468
-0.544434,-0.743652,0.472168,0.0625,-2.5,-0.125,-0.398315,0.331421,-0.043396,0.854126,-0.992404,0.560465,-0.41069
-0.542969,-0.716797,0.472656,-0.375,-3,0.5,-0.398315,0.331055,-0.0430908,0.854309,-0.991867,0.560156,-0.409573
-0.543457,-0.73584,0.460938,-0.5,-3.875,1.0625,-0.39856,0.330627,-0.0426636,0.854431,-0.991819,0.559767,-0.4083
-0.535156,-0.734863,0.477051,1,-3.5625,2.0625,-0.398376,0.330078,-0.0422363,0.854675,-0.990525,0.55927,-0.406553
-0.540039,-0.72168,0.483887,1.875,-2.8125,2.4375,-0.397888,0.329773,-0.0418091,0.855042,-0.98881,0.559389,-0.404961
-0.546387,-0.717773,0.472656,0.25,-3.3125,2.1875,-0.397705,0.329529,-0.0411987,0.855286,-0.987854,0.559677,-0.403312
-0.543945,-0.710449,0.48291,-2.0625,-1.125,2.125,-0.397766,0.329468,-0.0406494,0.855286,-0.9877,0.560064,-0.402204
-0.542969,-0.722656,0.47168,-2.5625,-0.6875,1.3125,-0.398132,0.329529,-0.0402222,0.855103,-0.988487,0.560411,-0.401714
-0.540527,-0.732422,0.463379,-1,-1.75,0.1875,-0.398438,0.329346,-0.0401001,0.855103,-0.989005,0.560127,-0.401427
-0.549316,-0.727539,0.469727,0.125,-0.3125,0.5625,-0.398438,0.329346,-0.0401001,0.855042,-0.988973,0.56008,-0.401422
-0.547363,-0.718262,0.474121,-0.1875,0.625,-0.0625,-0.398438,0.329346,-0.0401001,0.855042,-0.988973,0.56008,-0.401422
-0.54541,-0.727539,0.464844,-1.875,1.75,-0.4375,-0.398804,0.329651,-0.0401611,0.854736,-0.990236,0.560366,-0.402225
-0.539551,-0.729492,0.46582,-0.0625,2,-0.4375,-0.398926,0.329956,-0.0404053,0.854553,-0.990987,0.560598,-0.403219
-0.543457,-0.731445,0.473145,2.0625,0.5,0.75,-0.398621,0.330078,-0.0404663,0.854675,-0.990423,0.560911,-0.403309
-0.559082,-0.713379,0.465332,0.5625,0.125,0.75,-0.398621,0.330078,-0.0404663,0.854675,-0.990423,0.560911,-0.403309
-0.556641,-0.70459,0.467773,-3.75,0.5,-0.75,-0.399109,0.330322,-0.0402222,0.85437,-0.991803,0.561349,-0.403522
-0.550293,-0.734863,0.456543,-6.125,-0.8125,-2.375,-0.400269,0.3302,-0.0401611,0.853882,-0.994471,0.56067,-0.404013
-0.54248,-0.748047,0.464355,-1.5,-1.625,-0.6875,-0.400757,0.329895,-0.0401611,0.85376,-0.995304,0.559913,-0.4039
-0.543457,-0.722656,0.464844,2.3125,-0.75,0,-0.400452,0.329834,-0.0402222,0.853943,-0.994522,0.559904,-0.403725
-0.546875,-0.72168,0.461426,1.4375,-1.1875,-0.4375,-0.400269,0.329773,-0.0402832,0.854065,-0.994037,0.559835,-0.403632
-0.54541,-0.737793,0.473633,0.0625,-1.625,-2,-0.400452,0.329346,-0.0404663,0.854126,-0.994058,0.558832,-0.403489
-0.544922,-0.737305,0.466797,1.3125,-0.875,-1.4375,-0.400452,0.329163,-0.0407104,0.854187,-0.993945,0.55828,-0.403694
-0.533203,-0.733398,0.463379,1.9375,-0.0625,-1.8125,-0.400391,0.328979,-0.0411377,0.854248,-0.993746,0.557561,-0.404209
-0.538574,-0.737305,0.46875,1.5625,-0.75,-0.4375,-0.400269,0.328796,-0.0413208,0.854309,-0.99328,0.557078,-0.40421
-0.550781,-0.729004,0.473633,0.8125,0.1875,0.25,-0.400269,0.328857,-0.0413208,0.854309,-0.993362,0.557201,-0.4043
-0.549805,-0.717285,0.467773,-0.6875,-0.3125,0.25,-0.400269,0.328857,-0.0412598,0.854309,-0.993337,0.557259,-0.404183
-0.545898,-0.736328,0.462891,-2.125,0.0625,-0.625,-0.400757,0.328918,-0.0412598,0.854065,-0.994602,0.557145,-0.404599
-0.537598,-0.737305,0.469727,-0.875,0,0.625,-0.400757,0.328918,-0.0412598,0.854065,-0.994602,0.557145,-0.404599
-0.535645,-0.720703,0.473633,0.8125,0.1875,1.125,-0.400513,0.328979,-0.0411377,0.854187,-0.994042,0.557501,-0.404291
-0.544922,-0.725098,0.468262,-0.8125,-0.75,0.3125,-0.400513,0.328979,-0.0411377,0.854187,-0.994042,0.557501,-0.404291
-0.551758,-0.730469,0.463379,-2.1875,-1.5,1.0625,-0.400879,0.329041,-0.0407104,0.854004,-0.994831,0.557851,-0.403803
-0.540039,-0.72998,0.460938,-1.1875,-0.5625,-0.0625,-0.401123,0.328979,-0.0406494,0.853943,-0.995346,0.557715,-0.403763
-0.530273,-0.740723,0.462891,-0.0625,-0.8125,0.1875,-0.401184,0.328979,-0.0406494,0.853882,-0.995479,0.557661,-0.403802
-0.538086,-0.728027,0.474609,1.75,-0.1875,1.125,-0.400818,0.328979,-0.0405884,0.854065,-0.994565,0.557896,-0.403439
-0.554199,-0.71582,0.464355,0.5625,-1.125,1,-0.400635,0.329041,-0.0402832,0.854126,-0.994059,0.558372,-0.402816
-0.546387,-0.720703,0.473145,-1.5625,-0.8125,-0.0625,-0.400818,0.328979,-0.0401001,0.854065,-0.994358,0.558358,-0.402498
-0.541504,-0.73584,0.458008,-1.8125,-0.75,-1.25,-0.401306,0.328857,-0.0401611,0.853882,-0.995435,0.557866,-0.402768
-0.539063,-0.745117,0.464844,0.75,-0.125,-0.875,-0.401367,0.328857,-0.0401611,0.853882,-0.995598,0.55786,-0.402811
-0.552246,-0.72998,0.456055,0.9375,-0.0625,-0.8125,-0.401367,0.328918,-0.0401611,0.853882,-0.995681,0.557983,-0.402901
-0.556641,-0.73291,0.460449,-0.9375,-0.25,-0.1875,-0.401367,0.328918,-0.0401611,0.853821,-0.99565,0.557936,-0.402896
-0.543457,-0.730469,0.464355,-0.6875,0.1875,-0.1875,-0.401428,0.328979,-0.0401611,0.853821,-0.995896,0.558053,-0.40303
-0.54248,-0.736816,0.455078,-0.875,-0.1875,0.5625,-0.401428,0.328979,-0.0401611,0.85376,-0.995865,0.558006,-0.403025
-0.537109,-0.732422,0.466797,1.0625,-1.625,1.5,-0.401306,0.328796,-0.039917,0.853943,-0.995281,0.558021,-0.402212
-0.538086,-0.744629,0.46875,1.125,-1.0625,0.8125,-0.401245,0.328674,-0.039856,0.854004,-0.994958,0.557886,-0.401876
-0.536133,-0.736328,0.462891,0.5625,0.125,1.625,-0.401184,0.328796,-0.0397339,0.854004,-0.994907,0.558253,-0.401778
-0.541016,-0.72998,0.462402,1.0625,0.4375,1.6875,-0.401001,0.328979,-0.0396118,0.854004,-0.994612,0.558755,-0.401682
-0.540039,-0.727539,0.46875,0.75,0,1.8125,-0.400818,0.329102,-0.0393677,0.854065,-0.994214,0.559296,-0.401267
-0.546875,-0.725586,0.463379,1.5,-0.5,1.5625,-0.400574,0.329224,-0.0391846,0.854126,-0.993677,0.559785,-0.400925
-0.551758,-0.720703,0.469727,2,-1.125,1.25,-0.400146,0.329224,-0.0389404,0.85437,-0.992552,0.560245,-0.400169
-0.552246,-0.712891,0.475586,0.625,0,0.4375,-0.400146,0.329285,-0.0389404,0.85437,-0.992635,0.560368,-0.400259
-0.543945,-0.726074,0.474609,-0.5625,0.9375,0.5,-0.400146,0.329285,-0.0389404,0.85437,-0.992635,0.560368,-0.400259
-0.546875,-0.719238,0.466309,-0.6875,-0.75,0.25,-0.400146,0.329285,-0.0389404,0.85437,-0.992635,0.560368,-0.400259
-0.543945,-0.738281,0.458984,0.9375,-1.4375,0.125,-0.400146,0.329163,-0.0389404,0.85437,-0.99247,0.560122,-0.400078
-0.550781,-0.725586,0.46875,1,-1.1875,0.375,-0.400024,0.329041,-0.0388184,0.854492,-0.991988,0.560097,-0.399586
-0.54248,-0.725098,0.47168,0.0625,0.4375,0.3125,-0.400024,0.329041,-0.0388184,0.854492,-0.991988,0.560097,-0.399586
-0.541504,-0.730469,0.468262,0.25,0.25,-0.0625,-0.400024,0.329041,-0.0388184,0.854492,-0.991988,0.560097,-0.399586
-0.54834,-0.724121,0.472656,-0.0625,0.4375,-0.25,-0.400024,0.329102,-0.0388184,0.854492,-0.992071,0.56022,-0.399676
-0.545898,-0.729004,0.465332,-0.9375,-0.125,0.375,-0.400085,0.329102,-0.0388184,0.854431,-0.992203,0.560167,-0.399714
-0.546875,-0.734375,0.466797,-0.8125,-0.125,0.4375,-0.400085,0.329102,-0.0388184,0.854431,-0.992203,0.560167,-0.399714
-0.543945,-0.731445,0.458496,0.125,0.25,0.1875,-0.400146,0.329102,-0.0388184,0.854431,-0.992367,0.560162,-0.399758
-0.54541,-0.731934,0.471191,0.625,0.375,0.8125,-0.400146,0.329102,-0.0388184,0.854431,-0.992367,0.560162,-0.399758
-0.545898,-0.722656,0.46875,0.1875,0.8125,0.5625,-0.400146,0.329163,-0.0388184,0.854431,-0.99245,0.560285,-0.399848
-0.544922,-0.726074,0.46582,0.125,-1.5625,0.9375,-0.400146,0.329041,-0.0385742,0.854492,-0.992213,0.560317,-0.399202
-0.554199,-0.732422,0.467285,-0.5,-2.25,0.125,-0.400269,0.328796,-0.0383301,0.854492,-0.992107,0.560044,-0.398459
-0.553223,-0.727539,0.45752,-0.25,-4.375,0.625,-0.400391,0.32843,-0.0378418,0.854614,-0.991797,0.55985,-0.397075
-0.55127,-0.71582,0.476563,0.25,-3.125,-0.5,-0.400269,0.328003,-0.0376587,0.854797,-0.990912,0.559314,-0.396021
-0.539551,-0.712402,0.473145,-2.9375,-2.6875,-0.8125,-0.400696,0.327576,-0.0374146,0.854797,-0.991382,0.558645,-0.395228
-0.536621,-0.736328,0.470703,-4.0625,-2.4375,-0.9375,-0.401489,0.327087,-0.0371704,0.854614,-0.992661,0.557681,-0.394592
-0.539063,-0.736328,0.467773,-3.0625,-1.6875,-0.625,-0.4021,0.326843,-0.0370483,0.854431,-0.993828,0.557111,-0.394418
-0.549316,-0.744141,0.45459,-3.1875,-2.3125,0.8125,-0.402771,0.326721,-0.0365601,0.854187,-0.995137,0.557082,-0.393757
-0.546875,-0.730957,0.455078,-2.25,-3.25,1.75,-0.403137,0.326538,-0.0359497,0.854126,-0.99559,0.557214,-0.392569
-0.54541,-0.73584,0.463379,-0.375,-5.8125,1,-0.403259,0.325806,-0.0353394,0.85437,-0.994811,0.556497,-0.390427
-0.536621,-0.73584,0.467773,-1,-6.9375,1.5,-0.403442,0.32489,-0.0346069,0.854675,-0.993939,0.55557,-0.387834
-0.54248,-0.724121,0.465332,-1.0625,-5.4375,0.625,-0.403625,0.324219,-0.0340576,0.854858,-0.993408,0.554866,-0.385943
-0.532715,-0.739746,0.46875,-0.75,-5.5625,-0.4375,-0.403931,0.323303,-0.0337524,0.855042,-0.992989,0.55343,-0.384255
-0.530273,-0.742188,0.478516,0.125,-3.875,0.875,-0.403992,0.322693,-0.0334473,0.855286,-0.99235,0.552673,-0.382845
-0.542969,-0.712402,0.470215,-0.5,-4.3125,0.9375,-0.403931,0.322266,-0.0328369,0.855469,-0.991468,0.552537,-0.381024
-0.552734,-0.721191,0.46875,-3.125,-4.6875,1.1875,-0.404297,0.321899,-0.0320435,0.855469,-0.991645,0.552527,-0.379227
-0.538086,-0.736328,0.473633,-1.6875,-5.0625,1.6875,-0.404541,0.321289,-0.0313721,0.855652,-0.991323,0.552058,-0.37724
-0.535156,-0.735352,0.479492,1.75,-3.25,1.375,-0.404236,0.320801,-0.0310669,0.855957,-0.989899,0.551619,-0.375758
-0.547363,-0.713379,0.472168,0.5,-2.625,1.375,-0.404053,0.320679,-0.0305786,0.85614,-0.989141,0.551988,-0.374528
-0.55127,-0.718262,0.464355,-2.0625,-2.6875,0.25,-0.404358,0.320557,-0.0301514,0.856018,-0.989564,0.552034,-0.373737
