1.50396E+12,0.646,0.051,-0.164,-0.744,0.321,0.141,-0.915,-0.875,-0.062,1.875,-6,-6,5,-11,-1,0,1,9
1.50396E+12,0.646,0.052,-0.164,-0.744,0.335,0.139,-0.915,-1.312,-0.188,1.812,-4,1,-1,0,-5,0,1,-4
1.50396E+12,0.646,0.052,-0.164,-0.744,0.333,0.141,-0.906,-1.5,0.25,1.125,0,2,-3,4,2,-4,-2,-4
1.50396E+12,0.646,0.052,-0.164,-0.744,0.328,0.146,-0.908,-1.125,-0.625,1.125,-7,-3,-3,-2,-3,-2,1,1
1.50396E+12,0.646,0.052,-0.164,-0.744,0.33,0.134,-0.914,-1.25,-0.625,0.688,-4,-1,-3,5,2,-1,-2,-6
1.50396E+12,0.646,0.052,-0.164,-0.744,0.33,0.137,-0.902,-1.688,0.5,0.312,-3,1,-4,-1,3,0,-2,-4
1.50396E+12,0.646,0.052,-0.164,-0.744,0.33,0.148,-0.917,-2,0.875,0.438,1,1,-2,3,-2,-1,-3,-5
1.50396E+12,0.646,0.052,-0.164,-0.744,0.343,0.145,-0.907,-1.562,-0.25,0,0,-2,1,-1,0,0,-1,-2
1.50396E+12,0.646,0.052,-0.164,-0.744,0.326,0.143,-0.903,-1.375,0.125,0.125,1,0,0,0,0,-3,0,1
1.50396E+12,0.646,0.052,-0.164,-0.744,0.333,0.141,-0.922,-1.438,-0.312,0,12,3,3,-1,1,1,1,5
1.50396E+12,0.646,0.052,-0.164,-0.744,0.331,0.139,-0.91,-1.688,0.625,-0.375,3,0,-1,0,-5,0,0,0
1.50396E+12,0.646,0.052,-0.164,-0.744,0.339,0.138,-0.916,-1.875,1.312,-0.375,2,1,0,-2,-2,-1,-1,0
1.50396E+12,0.646,0.052,-0.164,-0.744,0.336,0.15,-0.912,-2.125,0.375,-0.688,6,2,-2,0,2,-2,0,-3
1.50396E+12,0.646,0.052,-0.164,-0.744,0.336,0.144,-0.912,-1.875,0.562,-0.312,-3,-3,-2,-1,-2,0,-2,2
1.50396E+12,0.646,0.052,-0.164,-0.744,0.333,0.151,-0.913,-1.938,0,0.625,-4,2,-2,0,1,0,0,0
1.50396E+12,0.646,0.052,-0.164,-0.744,0.339,0.15,-0.91,-1.812,-0.125,0.688,-4,-4,0,-3,4,-3,-1,-2
1.50396E+12,0.646,0.052,-0.164,-0.744,0.334,0.14,-0.904,-1.625,0.125,0.938,10,7,-10,7,1,-1,-1,-6
1.50396E+12,0.646,0.052,-0.164,-0.744,0.335,0.146,-0.913,-1.625,-0.625,0.875,-4,-3,-1,-1,-2,0,-1,-2
1.50396E+12,0.646,0.052,-0.164,-0.744,0.329,0.14,-0.911,-1.625,0.062,1.062,-2,2,-2,0,0,-1,0,-4
1.50396E+12,0.646,0.052,-0.165,-0.744,0.337,0.152,-0.912,-1.688,-0.125,1.625,0,1,1,0,-3,0,1,-1
1.50396E+12,0.646,0.052,-0.165,-0.744,0.341,0.147,-0.913,-1.25,-0.562,1.562,-4,-5,0,-1,2,1,0,-2
1.50396E+12,0.646,0.051,-0.164,-0.744,0.33,0.149,-0.916,-0.875,-0.688,1.438,-2,-3,3,-2,1,-1,-1,1
1.50396E+12,0.646,0.051,-0.164,-0.744,0.331,0.149,-0.909,-1.125,-0.875,1,2,1,2,0,6,-1,0,-1
1.50396E+12,0.645,0.051,-0.165,-0.744,0.325,0.146,-0.905,-1.188,1.125,0.875,1,0,-1,-1,0,-1,0,3
1.50396E+12,0.645,0.052,-0.165,-0.744,0.339,0.147,-0.912,-1.312,0.25,0.438,1,-3,1,-3,-5,0,-1,7
1.50396E+12,0.645,0.052,-0.165,-0.744,0.333,0.143,-0.907,-1.188,0.75,0.062,1,1,-3,5,0,-1,-1,-4
1.50396E+12,0.645,0.052,-0.165,-0.744,0.34,0.139,-0.912,-1.125,0.875,0.188,-4,-5,3,-4,0,-1,-1,0
1.50396E+12,0.645,0.052,-0.165,-0.744,0.346,0.145,-0.915,-1.812,0.5,0.062,-1,0,0,0,0,0,-1,-1
1.50396E+12,0.645,0.052,-0.165,-0.744,0.34,0.148,-0.907,-1.688,-0.188,0.312,-4,-2,-3,-4,-3,-2,-3,-2
1.50396E+12,0.645,0.052,-0.165,-0.744,0.338,0.147,-0.91,-1.875,-0.188,0.688,-4,1,-7,3,-1,-4,-4,-6
1.50396E+12,0.645,0.052,-0.165,-0.744,0.34,0.146,-0.907,-1.688,-0.75,-0.125,-11,-3,-1,-6,-10,-1,-5,-1
1.50396E+12,0.645,0.052,-0.165,-0.744,0.324,0.151,-0.91,-1.562,-0.125,-0.188,1,0,-2,-2,-2,-1,1,0
1.50396E+12,0.645,0.052,-0.165,-0.744,0.327,0.146,-0.917,-1.562,-0.438,-0.062,-8,-2,0,0,-4,-1,1,1
1.50396E+12,0.645,0.052,-0.165,-0.744,0.328,0.144,-0.903,-2.062,1.812,-0.375,-4,-2,2,-1,2,0,0,1
1.50396E+12,0.645,0.052,-0.166,-0.744,0.342,0.161,-0.907,-2.062,1.5,0.125,0,-3,-2,-1,2,0,-2,-1
1.50396E+12,0.645,0.052,-0.166,-0.744,0.345,0.155,-0.911,-0.75,-1.062,0.312,-2,-2,2,1,-3,-1,-1,-1
1.50396E+12,0.645,0.052,-0.166,-0.744,0.33,0.146,-0.903,-0.312,-0.375,0.312,-5,0,1,-1,-1,-2,1,-2
1.50396E+12,0.645,0.052,-0.166,-0.744,0.335,0.145,-0.919,-0.75,0,0.875,-2,-2,-1,-3,0,-2,-2,2
1.50396E+12,0.645,0.052,-0.166,-0.744,0.34,0.145,-0.911,-0.625,0.188,0.75,2,0,0,4,2,0,-2,1
1.50396E+12,0.645,0.052,-0.166,-0.744,0.34,0.146,-0.906,-1,-0.375,0.688,-2,-3,-2,-2,-1,-1,0,-1
1.50396E+12,0.645,0.052,-0.166,-0.744,0.336,0.147,-0.911,-1,-0.25,1,5,0,1,0,0,0,0,2
1.50396E+12,0.645,0.052,-0.166,-0.744,0.337,0.149,-0.911,-0.75,-1,1.188,4,1,1,-3,1,1,0,2
1.50396E+12,0.645,0.051,-0.165,-0.744,0.333,0.146,-0.912,-0.75,-1.25,1.438,-2,-2,1,2,7,-2,-1,-3
1.50396E+12,0.645,0.052,-0.165,-0.744,0.334,0.141,-0.911,-1,0.188,1.312,5,2,-8,6,1,-1,2,-7
1.50396E+12,0.645,0.052,-0.165,-0.744,0.346,0.147,-0.904,-1.562,0.875,1,-2,1,0,-1,-1,-1,0,0
1.50396E+12,0.645,0.052,-0.165,-0.744,0.344,0.152,-0.908,-0.875,-1.5,1.25,-1,-2,0,-1,-2,-3,-2,-1
1.50396E+12,0.645,0.051,-0.165,-0.745,0.325,0.15,-0.913,-0.75,-1.75,1.312,2,1,-1,2,-1,0,0,0
1.50396E+12,0.645,0.051,-0.165,-0.745,0.333,0.146,-0.915,-0.938,-0.938,1.5,-3,-3,-1,-2,0,0,-2,1
