timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533861132695649,-1,-3,-1,10,3,-1,0,1
1533861132709637,-1,0,10,-23,0,-1,0,-1
1533861132709637,-1,-1,-15,-7,0,2,-2,-2
1533861132717588,0,-1,1,2,-3,-1,-1,-1
1533861132717588,-2,2,-9,-9,1,-4,0,-2
1533861132732548,-2,-6,-17,16,1,2,-2,-3
1533861132732548,-2,-3,-10,-6,0,-6,-3,0
1533861132733542,-2,1,-3,-8,-1,-3,0,1
1533861132733542,-1,-2,-12,8,0,3,-1,-3
1533861132755483,1,-1,16,9,-5,-4,-1,5
1533861132755483,-1,-5,-9,-24,1,0,-2,-5
1533861132755483,-3,-2,14,5,-9,-5,-2,-2
1533861132755483,0,3,8,4,3,4,0,1
1533861132778421,-1,-1,-16,22,-2,-2,-1,-2
1533861132778421,-3,-10,38,-37,-15,-12,-2,1
1533861132779419,-1,-12,13,7,2,4,2,0
1533861132779419,-2,4,-12,-11,-1,-2,0,-1
1533861132792384,0,5,16,-16,1,-3,-3,0
1533861132792384,1,8,-6,10,11,3,1,1
1533861132793395,0,2,-4,11,3,0,-2,-3
1533861132793395,-1,-7,1,-9,-8,-4,-2,-1
1533861132815326,-2,-3,-1,7,3,-1,1,0
1533861132815326,1,5,24,-6,-5,0,0,0
1533861132816320,-2,-12,8,-5,1,-1,-1,-1
1533861132816320,-3,-3,-9,12,3,1,0,1
1533861132838268,-1,-4,-39,-17,-3,1,-2,-2
1533861132838268,-3,-4,-23,-5,-4,-1,-2,-2
1533861132839259,-3,3,-4,1,5,-4,0,-1
1533861132839259,-1,-1,1,4,-3,-1,0,-2
1533861132852228,3,1,11,-1,-2,0,-3,-1
1533861132852228,2,15,0,19,5,1,2,-2
1533861132853222,-1,4,43,-3,6,-1,-1,-1
1533861132853222,-4,-2,-10,-27,-18,-3,-1,0
1533861132875166,-3,0,2,37,0,-3,-1,-2
1533861132875166,-1,2,-20,-16,3,-1,-3,-1
1533861132876160,0,-3,-77,10,3,2,-2,-3
1533861132876160,3,3,52,10,1,-1,0,0
1533861132899296,-1,-2,-57,-15,-3,-5,0,0
1533861132899296,-4,-19,40,13,2,0,-2,0
1533861132899296,-3,0,-42,-16,-4,-3,0,-2
1533861132899296,0,-3,-14,-2,6,-3,-2,-1
1533861132913063,-3,2,-9,-1,0,-1,-2,-1
1533861132913063,2,4,40,3,-5,1,0,0
1533861132913063,0,3,7,2,-6,0,-1,-1
1533861132913063,-3,-3,-9,1,3,-1,-2,0
1533861132934107,-1,0,20,0,-1,2,1,-2
1533861132934107,-1,-5,-36,-9,-3,-2,-3,-3
1533861132944060,-2,1,21,0,2,-3,-2,-2
1533861132944060,-1,5,-11,9,-2,1,-1,-1
1533861132959022,-3,-24,-23,-17,0,-1,-1,-1
1533861132959022,-1,4,37,14,8,-1,-1,1
1533861132960013,-1,1,-5,-12,-15,-8,-2,-3
1533861132960013,0,-13,-33,-20,-3,-2,0,-1
1533861132987941,0,7,31,-9,3,3,2,1
1533861132987941,-3,-3,-48,6,0,-5,-2,-2
1533861132989934,0,2,50,30,10,4,1,1
1533861132989934,0,-1,-14,-23,-15,-3,-1,-1
1533861132995127,-4,-1,10,1,3,-3,-3,-1
1533861132995127,2,1,-12,3,-1,1,-1,-3
1533861133010877,0,-1,-23,-10,-1,3,-1,0
1533861133010877,-2,0,4,-5,2,-4,1,-3
1533861133018857,0,3,27,-13,-3,-1,1,-1
1533861133018857,0,11,-61,3,-4,2,-1,-2
1533861133019853,3,-1,76,15,3,4,1,1
1533861133019853,-2,-3,-21,-11,3,-1,0,0
1533861133040797,-1,1,70,14,-4,-4,-2,-2
1533861133040797,-4,-7,-19,-5,-4,-4,-1,0
1533861133042792,-2,0,-20,-8,-3,-6,-2,2
1533861133042792,0,-2,-13,2,2,0,-1,-2
1533861133054764,-1,5,-4,-1,-5,-2,-1,-2
1533861133054764,-3,-11,-53,-11,0,-4,-2,-2
1533861133063736,-2,4,3,-17,-4,-2,-1,0
1533861133063736,-1,-1,11,16,-5,0,-3,-4
1533861133085680,-1,-5,-40,0,-1,-3,-2,-2
1533861133085680,-3,0,29,-5,-2,-1,1,0
1533861133087671,-2,6,-33,-6,-1,-2,-1,-2
1533861133087671,1,2,7,25,3,3,0,-1
1533861133100703,-1,8,0,-9,7,0,1,-1
1533861133100703,0,-7,-45,-19,-13,-1,-2,-1
1533861133102632,0,4,-9,-4,0,1,-1,-3
1533861133102632,-4,-5,9,3,0,-3,-2,0
1533861133114806,-2,1,-3,17,-1,0,0,-1
1533861133114806,-1,-3,-41,3,0,4,2,0
1533861133123577,-2,-3,5,-5,2,-1,0,0
1533861133123577,-1,8,46,0,-2,-5,0,1
1533861133138541,0,-6,-12,-1,0,1,-2,-1
1533861133138541,1,0,24,-2,-2,-1,-1,0
1533861133139532,-2,-8,-16,-7,-2,-3,0,0
1533861133139532,-1,-2,-5,-1,3,2,-1,-3
1533861133160481,1,15,-41,-11,-3,-3,-2,0
1533861133160481,-7,-12,40,9,1,0,0,-2
1533861133162472,0,5,-5,-5,1,2,-1,-2
1533861133162472,-3,-12,17,12,-1,-2,0,-1
1533861133174642,0,5,52,-12,-6,-3,0,0
1533861133174642,0,-2,2,17,2,-7,-2,-1
1533861133191394,-2,-9,-78,7,6,1,-2,-2
1533861133191394,1,5,25,-12,-4,-2,-3,-1
1533861133198377,-3,-11,1,4,4,0,0,-1
1533861133198377,-1,1,18,-1,-6,2,-1,0
1533861133200370,2,-3,-6,-3,-2,-1,-4,1
1533861133200370,1,7,-14,17,9,1,1,0
1533861133228297,-4,-10,-29,0,-6,-2,-2,-3
1533861133228297,1,-8,65,-13,-3,1,0,1
1533861133230294,0,-2,-1,-12,-3,-5,-1,0
1533861133230294,-3,-2,-16,-3,2,2,-1,-1
1533861133234281,0,-8,-2,11,0,3,-3,-2
1533861133234281,3,18,12,-6,3,-2,-2,-1
1533861133243261,2,9,85,9,-1,-3,1,0
1533861133243261,-3,-11,-54,-15,-2,-2,-3,-2
1533861133258255,-3,-1,-20,5,-1,0,-2,-4
1533861133258255,-2,1,-25,-14,1,-4,-2,-3
1533861133260213,-3,5,3,1,-3,1,-1,-2
1533861133260213,4,0,-13,-8,-5,-2,-3,-3
1533861133281154,1,13,-16,20,4,-4,-3,-1
1533861133281154,-4,-37,34,-21,-14,-4,-1,0
1533861133282156,0,-9,-9,-14,-2,1,-2,-4
1533861133282156,-4,-5,29,-22,-12,-3,-1,-2
1533861133303095,-1,-4,-15,15,8,-3,0,0
1533861133303095,-3,-14,-83,-19,-1,-2,-6,-5
1533861133305090,-2,-4,34,11,-4,0,3,0
1533861133305090,2,-1,4,1,27,-2,1,1
1533861133318059,2,-2,9,-12,-29,-2,0,0
1533861133318059,-2,6,-28,28,9,1,-3,-2
1533861133320051,0,0,-12,-58,-9,-4,-2,0
1533861133320051,0,19,5,15,-3,2,0,-3
1533861133340994,-2,-10,-34,-4,6,0,-1,0
1533861133340994,1,11,24,2,-10,0,-1,-4
1533861133341992,-4,-5,-18,2,1,-4,-3,-2
1533861133341992,2,4,19,18,7,1,0,2
1533861133362950,0,3,26,4,4,2,-1,2
1533861133362950,-2,16,3,-7,0,-5,0,0
1533861133364931,-2,-1,-1,2,0,-2,-1,-2
1533861133364931,-3,-8,-22,-7,-12,1,0,0
1533861133377896,-2,-7,13,0,0,-2,0,-1
1533861133377896,-3,4,3,0,2,-2,-1,0
1533861133379903,-1,1,-8,5,-4,-1,-2,-2
1533861133379903,-2,-5,-5,5,-3,-1,-1,-1
1533861133401034,-3,-2,-1,-9,1,-2,-1,2
1533861133401034,1,2,0,11,1,2,-1,0
1533861133402829,-2,-5,-9,23,2,2,-2,-2
1533861133402829,-1,-1,31,-41,-8,-5,1,-1
1533861133423776,1,7,79,5,4,0,1,1
1533861133423776,1,-1,3,14,-1,-2,-1,0
1533861133424770,-2,-2,8,-16,-15,-3,-2,0
1533861133424770,-4,0,-14,29,7,-5,-3,-2
1533861133437739,3,16,-53,-11,-1,4,1,-2
1533861133437739,-2,-19,-4,-9,-11,-5,0,-1
1533861133444717,-5,-7,-51,-14,6,-6,-3,-2
1533861133444717,1,4,10,32,7,3,-1,0
1533861133460674,-4,-10,-45,-44,-36,-3,-5,-4
1533861133460674,1,13,24,-5,11,-2,-2,2
1533861133462669,-3,-7,-6,-4,-9,0,-2,-1
1533861133462669,0,-3,-8,-9,2,1,-1,0
1533861133483612,0,-2,17,12,12,-1,-3,-2
1533861133483612,-1,5,1,22,-4,0,1,1
1533861133484610,-1,-3,4,-13,0,-2,0,0
1533861133484610,0,1,4,-10,-5,-1,-1,0
1533861133497582,-6,-8,-1,11,4,-4,0,-1
1533861133497582,0,-2,-8,-5,0,2,-2,-2
1533861133504771,2,8,16,9,1,1,3,0
1533861133504771,-4,-7,-25,-8,-5,-5,1,-2
1533861133520514,-2,-11,-64,-2,-2,0,-2,-1
1533861133520514,1,9,73,22,13,4,2,1
1533861133522509,0,-2,-4,-15,-10,-2,-1,-1
1533861133522509,-4,-4,-4,-20,-21,-4,-3,-3
1533861133543453,1,-7,5,-6,8,2,1,-2
1533861133543453,-2,-4,-22,16,3,-1,-1,-2
1533861133545447,0,-2,-12,-4,1,-3,2,-1
1533861133545447,-1,1,-7,-2,-5,2,-2,-1
1533861133557416,0,16,-17,5,5,-3,-2,-2
1533861133557416,-6,-23,-11,-22,0,-3,0,0
1533861133564397,1,2,9,25,2,0,-2,1
1533861133564397,-1,-7,-13,3,1,1,0,-3
1533861133581384,-1,-2,15,-7,-3,-5,-2,-2
1533861133581384,-2,6,-17,0,-2,0,-1,-1
1533861133582349,-1,-5,-1,9,-1,1,-1,-1
1533861133582349,0,-3,0,-4,0,-4,-2,1
1533861133603292,-1,-1,14,3,-2,-4,-1,-2
