acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ori_x,ori_y,ori_z,ori_w,orie_x,orie_y,orie_z
0.201172,-0.915039,0.405273,0.125,-0.1875,0.25,-0.0598145,0.543701,-0.832092,-0.0918579,-1.1485,-0.200775,3.05185
0.204102,-0.916504,0.403809,0.0625,-0.125,0.1875,-0.0598145,0.543762,-0.832092,-0.0918579,-1.14867,-0.200786,3.05187
0.207031,-0.914551,0.409668,0.125,0,-0.125,-0.0598755,0.543762,-0.832092,-0.0918579,-1.14868,-0.20089,3.05193
0.207031,-0.911621,0.409668,0,0.0625,-0.25,-0.0598755,0.543762,-0.832092,-0.0918579,-1.14868,-0.20089,3.05193
0.20459,-0.904785,0.413574,-0.875,-0.0625,0.4375,-0.0598755,0.543701,-0.832092,-0.0918579,-1.14851,-0.200879,3.05191
0.197266,-0.919922,0.408203,-1.375,-0.3125,0.4375,-0.0597534,0.543945,-0.83197,-0.0917358,-1.14911,-0.200567,3.05205
0.202148,-0.930664,0.412109,0.5,-0.5,0.625,-0.0597534,0.544006,-0.83197,-0.0917358,-1.14927,-0.200578,3.05207
0.213867,-0.92334,0.408203,1.375,-0.5625,0.25,-0.0599365,0.543823,-0.832031,-0.0916748,-1.14883,-0.200794,3.05232
0.208496,-0.912598,0.411621,0.6875,-0.5625,-0.3125,-0.0599365,0.543823,-0.832031,-0.0916748,-1.14883,-0.200794,3.05232
0.20459,-0.908691,0.407715,-0.4375,-0.6875,0,-0.0599365,0.543823,-0.832031,-0.0916748,-1.14883,-0.200794,3.05232
0.198242,-0.917969,0.409668,-1.5,-0.9375,-0.0625,-0.0599976,0.544067,-0.831909,-0.0915527,-1.14946,-0.200793,3.05266
0.208008,-0.916992,0.407715,-0.0625,-0.75,0.1875,-0.0599976,0.544067,-0.831848,-0.0915527,-1.14943,-0.200786,3.05265
0.208496,-0.915039,0.408203,1.4375,-0.3125,0.25,-0.0601196,0.543884,-0.83197,-0.0914917,-1.14901,-0.200906,3.05285
0.20752,-0.90918,0.404785,0.5,-0.5,0.4375,-0.0601196,0.543884,-0.83197,-0.0915527,-1.149,-0.200974,3.05274
0.210938,-0.911621,0.405762,-0.3125,-0.4375,0.625,-0.0601807,0.543884,-0.83197,-0.0915527,-1.14901,-0.201077,3.05281
0.208496,-0.923828,0.405762,-0.3125,-0.125,0.375,-0.0601807,0.543945,-0.83197,-0.0915527,-1.14918,-0.201089,3.05283
0.206055,-0.921387,0.40918,0.5,-0.4375,0.4375,-0.0601807,0.543945,-0.83197,-0.0915527,-1.14918,-0.201089,3.05283
0.204102,-0.910645,0.409668,1.3125,-0.5,0.375,-0.0602417,0.543762,-0.832092,-0.0914307,-1.14875,-0.201038,3.05306
0.203125,-0.918945,0.409668,0.5,-0.5625,0.1875,-0.0602417,0.543762,-0.832092,-0.0914307,-1.14875,-0.201038,3.05306
0.207031,-0.91748,0.406738,-0.0625,-0.6875,0.25,-0.0602417,0.543762,-0.832092,-0.0914307,-1.14875,-0.201038,3.05306
0.202637,-0.92041,0.407227,-0.0625,-0.625,0.125,-0.0602417,0.543762,-0.832092,-0.0914307,-1.14875,-0.201038,3.05306
0.203613,-0.915527,0.401367,-0.1875,-0.8125,0.25,-0.0602417,0.543762,-0.832092,-0.0914307,-1.14875,-0.201038,3.05306
0.205566,-0.913086,0.40918,-0.4375,-0.375,0.25,-0.0602417,0.543762,-0.832092,-0.0914307,-1.14875,-0.201038,3.05306
0.208496,-0.918945,0.407227,-0.3125,-0.5625,0.3125,-0.0602417,0.543823,-0.832031,-0.0914307,-1.14889,-0.201042,3.05307
0.208496,-0.913086,0.406738,0.1875,-0.75,0.5,-0.0602417,0.543823,-0.832031,-0.0914307,-1.14889,-0.201042,3.05307
0.207031,-0.917969,0.404297,0.5625,-0.5,0.3125,-0.0603027,0.543823,-0.832031,-0.0914307,-1.1489,-0.201145,3.05314
0.205078,-0.915527,0.402344,0.5,-0.9375,0.3125,-0.0603027,0.543823,-0.832031,-0.0914307,-1.1489,-0.201145,3.05314
0.206055,-0.91748,0.413574,0.8125,-0.5,0.1875,-0.0603027,0.543823,-0.832031,-0.0914307,-1.1489,-0.201145,3.05314
0.20166,-0.911133,0.413086,0.5,-0.4375,0.0625,-0.0603027,0.543823,-0.832031,-0.0914307,-1.1489,-0.201145,3.05314
0.205078,-0.91748,0.408203,0.375,-0.75,0.25,-0.0603027,0.543823,-0.832031,-0.0914307,-1.1489,-0.201145,3.05314
0.206055,-0.915039,0.40918,0.25,-0.625,-0.125,-0.0603027,0.543823,-0.832031,-0.0914307,-1.1489,-0.201145,3.05314
0.208008,-0.912109,0.406738,-0.25,-0.8125,0.125,-0.0603027,0.543823,-0.832031,-0.0914917,-1.1489,-0.201213,3.05304
0.210449,-0.91748,0.409668,0.0625,-0.4375,-0.0625,-0.0603027,0.543823,-0.832031,-0.0914917,-1.1489,-0.201213,3.05304
0.203125,-0.915527,0.404297,-0.0625,-0.3125,0.125,-0.0603027,0.543884,-0.832031,-0.0914917,-1.14906,-0.201225,3.05306
0.208008,-0.914063,0.407227,-0.5,-0.25,0.25,-0.0603027,0.543884,-0.832031,-0.0914917,-1.14906,-0.201225,3.05306
0.20752,-0.918945,0.404297,0,-0.25,0.3125,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.206055,-0.914551,0.410645,0.3125,-0.1875,0.0625,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.20166,-0.910156,0.406738,0,-0.25,0.0625,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.209473,-0.911133,0.40918,-0.8125,-0.375,0.0625,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.20752,-0.916992,0.407227,-0.8125,-0.25,0.1875,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.206055,-0.918457,0.410645,-0.5625,-0.3125,0.0625,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.203125,-0.913086,0.410156,0.25,-0.3125,0.0625,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.207031,-0.913574,0.410156,0.375,-0.25,0.125,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.204102,-0.912109,0.412109,0.25,-0.375,0.3125,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.201172,-0.92041,0.406738,0.0625,-0.5,0.4375,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.205566,-0.924316,0.409668,0.6875,-0.5,0.125,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.209473,-0.918945,0.410645,0.5625,-0.25,0.0625,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.205566,-0.912598,0.409668,-0.125,-0.3125,-0.1875,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.203613,-0.915039,0.408203,0.25,-0.6875,0.0625,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.20752,-0.915039,0.411621,0,-0.5,0.125,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.205078,-0.916016,0.408691,0.125,-0.4375,0,-0.0603638,0.543884,-0.83197,-0.0914917,-1.14904,-0.201321,3.05312
0.206055,-0.913574,0.404297,0.3125,-0.4375,0.125,-0.0604248,0.543945,-0.83197,-0.0914917,-1.14922,-0.201436,3.0532
0.204102,-0.913086,0.40625,0.375,-0.1875,0.3125,-0.0604248,0.543945,-0.83197,-0.0914917,-1.14922,-0.201436,3.0532
0.20166,-0.916016,0.407227,-0.6875,-0.1875,0.4375,-0.0603638,0.543945,-0.83197,-0.0914917,-1.14921,-0.201332,3.05314
0.205566,-0.924316,0.411133,0.0625,-0.1875,0.4375,-0.0603638,0.543945,-0.83197,-0.0914917,-1.14921,-0.201332,3.05314
0.208984,-0.919922,0.416016,0.5625,-0.4375,-0.0625,-0.0604248,0.543945,-0.83197,-0.0914917,-1.14922,-0.201436,3.0532
0.205566,-0.90918,0.412109,0.125,-0.6875,0,-0.0604248,0.543945,-0.83197,-0.0914917,-1.14922,-0.201436,3.0532
0.202637,-0.912598,0.411133,-0.25,-0.5625,0.25,-0.0604248,0.543945,-0.83197,-0.0914917,-1.14922,-0.201436,3.0532
0.202637,-0.918945,0.406738,0.25,-0.9375,0.1875,-0.0604248,0.543945,-0.83197,-0.0914917,-1.14922,-0.201436,3.0532
0.200684,-0.913086,0.404297,0.3125,-1,0.125,-0.0603638,0.543945,-0.83197,-0.0914917,-1.14921,-0.201332,3.05314
0.205566,-0.917969,0.408691,0.9375,-0.9375,0.1875,-0.0603638,0.543945,-0.83197,-0.0914917,-1.14921,-0.201332,3.05314
0.205078,-0.910645,0.408203,0.6875,-0.75,0.25,-0.0604248,0.543945,-0.83197,-0.0914917,-1.14922,-0.201436,3.0532
0.205078,-0.914063,0.40918,0.1875,-0.625,0.4375,-0.0604248,0.543945,-0.83197,-0.0914917,-1.14922,-0.201436,3.0532
0.203613,-0.914063,0.40332,0.125,-0.6875,0.5,-0.0604248,0.543945,-0.831909,-0.0914917,-1.14919,-0.201428,3.0532
0.208008,-0.917969,0.406738,0.125,-0.5625,0.3125,-0.0604248,0.543945,-0.831909,-0.0914917,-1.14919,-0.201428,3.0532
0.210449,-0.916504,0.40332,0.375,-0.375,0.1875,-0.0604248,0.544006,-0.831909,-0.0915527,-1.14935,-0.201507,3.05311
0.205078,-0.915039,0.409668,0.3125,-0.4375,0.3125,-0.0604248,0.544006,-0.831909,-0.0915527,-1.14935,-0.201507,3.05311
0.206055,-0.91748,0.414063,0.125,-0.375,0.1875,-0.0604248,0.544006,-0.831909,-0.0915527,-1.14935,-0.201507,3.05311
0.20459,-0.917969,0.413574,0.625,-0.6875,0.375,-0.0604248,0.543945,-0.831909,-0.0915527,-1.14919,-0.201496,3.05309
0.208496,-0.915527,0.413574,0.9375,-0.25,0.375,-0.0604248,0.543945,-0.831909,-0.0915527,-1.14919,-0.201496,3.05309
0.203613,-0.917969,0.410156,0.625,-0.25,-0.0625,-0.0604248,0.543945,-0.831909,-0.0915527,-1.14919,-0.201496,3.05309
0.20459,-0.912598,0.413086,-0.1875,-0.4375,0.1875,-0.0604248,0.543945,-0.831909,-0.0915527,-1.14919,-0.201496,3.05309
0.20459,-0.916992,0.407227,-0.125,-0.3125,0.0625,-0.0604248,0.543945,-0.831909,-0.0915527,-1.14919,-0.201496,3.05309
0.206055,-0.913574,0.408691,-0.125,-0.5,0.25,-0.0604248,0.543945,-0.831909,-0.0915527,-1.14919,-0.201496,3.05309
0.205078,-0.913086,0.408691,0.25,-0.25,0.1875,-0.0604248,0.543945,-0.831909,-0.0915527,-1.14919,-0.201496,3.05309
0.207031,-0.912598,0.403809,-0.0625,-0.5625,0,-0.0604858,0.544006,-0.831909,-0.0915527,-1.14936,-0.201611,3.05318
0.208496,-0.915527,0.408691,0.1875,-0.5625,0.25,-0.0604858,0.544006,-0.831909,-0.0915527,-1.14936,-0.201611,3.05318
0.205078,-0.91748,0.409668,0.25,-0.4375,0.0625,-0.0604858,0.544006,-0.831909,-0.0915527,-1.14936,-0.201611,3.05318
0.20752,-0.916992,0.401855,-0.3125,-0.75,0.1875,-0.0604858,0.544006,-0.831909,-0.0915527,-1.14936,-0.201611,3.05318
0.206543,-0.918457,0.412598,0.25,-0.25,0.1875,-0.0604858,0.544006,-0.831909,-0.0915527,-1.14936,-0.201611,3.05318
0.206055,-0.916504,0.404785,0.25,-0.3125,0.3125,-0.0604858,0.544006,-0.831909,-0.0915527,-1.14936,-0.201611,3.05318
0.20459,-0.910156,0.418945,0.0625,-0.6875,0.3125,-0.0604858,0.544006,-0.831909,-0.0915527,-1.14936,-0.201611,3.05318
0.203125,-0.915039,0.416992,0.1875,-0.5625,0.25,-0.0604858,0.543945,-0.831909,-0.0915527,-1.1492,-0.2016,3.05316
0.211426,-0.90918,0.408691,-0.3125,-0.5,0.1875,-0.0604858,0.543945,-0.831909,-0.0915527,-1.1492,-0.2016,3.05316
0.212402,-0.915039,0.408203,-1.375,-0.125,0.375,-0.0605469,0.544189,-0.831787,-0.0915527,-1.14982,-0.201734,3.05329
0.209961,-0.919922,0.401855,-1.3125,-0.375,0.1875,-0.0606079,0.544434,-0.831604,-0.0915527,-1.15041,-0.20186,3.05342
0.20459,-0.917969,0.40918,-0.5625,-0.5,0.375,-0.0606079,0.544434,-0.831604,-0.0915527,-1.15041,-0.20186,3.05342
0.20166,-0.919434,0.409668,0.25,-0.25,0.5,-0.0606079,0.544434,-0.831604,-0.0915527,-1.15041,-0.20186,3.05342
0.198242,-0.917969,0.409668,0.1875,-0.4375,0.3125,-0.0606079,0.544434,-0.831604,-0.0915527,-1.15041,-0.20186,3.05342
0.202148,-0.916992,0.410156,-0.0625,-0.6875,-0.3125,-0.0605469,0.544434,-0.831604,-0.0915527,-1.1504,-0.201757,3.05335
0.20459,-0.915527,0.405762,-0.0625,-1.0625,-0.5625,-0.060791,0.544495,-0.831543,-0.0914917,-1.15057,-0.202107,3.05374
0.199219,-0.908691,0.407227,0.125,-1.5,-0.125,-0.0609741,0.544495,-0.831543,-0.0913696,-1.15061,-0.202282,3.05415
0.20166,-0.92334,0.404785,1.25,-2.0625,0.125,-0.0612183,0.544373,-0.831604,-0.0910645,-1.15036,-0.202343,3.0549
0.212891,-0.91748,0.413086,2.3125,-2.375,0,-0.0616455,0.544067,-0.831848,-0.0908813,-1.14971,-0.202839,3.05561
0.20752,-0.910645,0.411621,1.125,-1.5,-0.4375,-0.0619507,0.543884,-0.83197,-0.0908203,-1.14932,-0.203271,3.05601
0.209473,-0.908203,0.40918,-0.1875,-1.1875,-0.375,-0.0621948,0.543884,-0.831909,-0.0907593,-1.14933,-0.20361,3.05638
0.206543,-0.908203,0.40625,-1.0625,-1,-0.1875,-0.0623169,0.544067,-0.831787,-0.0907593,-1.14979,-0.203836,3.05656
0.20752,-0.911133,0.407227,-1.375,-0.6875,-0.1875,-0.062439,0.54425,-0.831665,-0.0906982,-1.15026,-0.203994,3.05684
0.205566,-0.92041,0.402832,-1.25,-0.625,0.4375,-0.062439,0.544556,-0.831482,-0.0905762,-1.15101,-0.203891,3.05712
0.211426,-0.919922,0.403809,-1.0625,-0.625,-0.0625,-0.062561,0.544739,-0.83136,-0.0905762,-1.15148,-0.204117,3.0573
0.210938,-0.916992,0.402832,-0.4375,-0.3125,0.375,-0.0626221,0.544739,-0.83136,-0.0905762,-1.15149,-0.20422,3.05737
0.204102,-0.917969,0.406738,0.25,-0.4375,0.375,-0.062561,0.544739,-0.83136,-0.0905762,-1.15148,-0.204117,3.0573
0.208008,-0.914551,0.408203,-0.0625,-0.5625,0.5,-0.062561,0.544739,-0.83136,-0.0905762,-1.15148,-0.204117,3.0573
0.207031,-0.914551,0.410645,-0.625,-0.625,0.5625,-0.062561,0.544739,-0.83136,-0.0905762,-1.15148,-0.204117,3.0573
0.208008,-0.914551,0.409668,-0.5,-0.5625,0.5625,-0.0626221,0.544739,-0.83136,-0.0905762,-1.15149,-0.20422,3.05737
0.208008,-0.919434,0.401367,0.3125,-0.3125,1.0625,-0.062561,0.5448,-0.83136,-0.0903931,-1.15165,-0.203924,3.05763
0.207031,-0.919434,0.397949,0.25,-0.0625,1,-0.062439,0.544861,-0.83136,-0.09021,-1.15181,-0.203524,3.05783
0.205566,-0.916992,0.396484,-0.0625,0,1.375,-0.0623169,0.544983,-0.831299,-0.0900269,-1.1521,-0.203128,3.05803
0.20752,-0.922363,0.404297,0.25,0.375,1.125,-0.0621948,0.544983,-0.831299,-0.0898438,-1.15209,-0.202717,3.05821
0.205566,-0.914063,0.401855,0.5,0.6875,1.125,-0.0620117,0.544983,-0.83136,-0.0897827,-1.1521,-0.202346,3.05811
0.206543,-0.922852,0.407715,0.9375,0.6875,1.375,-0.0617676,0.544861,-0.831482,-0.0895996,-1.15179,-0.201721,3.05813
0.197266,-0.916992,0.413086,1,0.375,1.125,-0.0615234,0.544678,-0.831604,-0.0894165,-1.15132,-0.201085,3.05812
0.198242,-0.919922,0.415527,-0.25,0.375,0.5625,-0.0615234,0.544678,-0.831604,-0.0894165,-1.15132,-0.201085,3.05812
0.195801,-0.921875,0.413086,0.125,-0.125,0.9375,-0.0615234,0.544617,-0.831604,-0.0894165,-1.15115,-0.201074,3.0581
0.200684,-0.910645,0.418457,0.375,-0.375,0.125,-0.0614624,0.544617,-0.831665,-0.0894165,-1.15117,-0.200978,3.05804
0.201172,-0.913086,0.414551,-1,-1.125,0.0625,-0.0615845,0.544678,-0.831604,-0.0892944,-1.15133,-0.201053,3.0584
0.20459,-0.917969,0.410156,-0.8125,-1.5,0.25,-0.0617676,0.5448,-0.831543,-0.0891113,-1.15168,-0.201175,3.05894
0.211426,-0.922852,0.40918,-0.5625,-1.9375,0.125,-0.0620728,0.544922,-0.831421,-0.0889893,-1.15201,-0.201564,3.05951
0.211426,-0.91748,0.40332,0,-1.5,-0.125,-0.0623779,0.544983,-0.831421,-0.0888672,-1.15223,-0.201957,3.06007
0.206055,-0.916504,0.402832,-0.0625,-1.375,-0.375,-0.0626221,0.545044,-0.83136,-0.0888062,-1.15241,-0.202307,3.06046
0.202148,-0.912109,0.407715,-0.8125,-1.1875,0,-0.0627441,0.545166,-0.831299,-0.0886841,-1.15274,-0.202392,3.06083
0.19873,-0.915039,0.398926,-1.5,-1.125,0.1875,-0.0628052,0.545471,-0.831116,-0.088562,-1.1535,-0.202392,3.06119
0.202148,-0.919922,0.408203,-1.5,-1.25,0.3125,-0.0629272,0.545715,-0.830933,-0.0883789,-1.15412,-0.202415,3.06169
0.205566,-0.91748,0.408203,-1.5625,-1.3125,0.0625,-0.0630493,0.545898,-0.830811,-0.0882568,-1.15459,-0.202504,3.06208
0.208496,-0.910645,0.404785,-1.5,-0.8125,0.0625,-0.0631714,0.546082,-0.830688,-0.0881958,-1.15505,-0.20266,3.06236
0.206055,-0.915527,0.403809,-1.4375,-0.875,0.625,-0.0632324,0.546326,-0.830566,-0.0880737,-1.15568,-0.202656,3.0627
0.197754,-0.921387,0.40625,-1.25,-1,0.9375,-0.0631714,0.546509,-0.830444,-0.0877686,-1.15613,-0.202229,3.06319
0.202148,-0.923828,0.403809,-0.375,-1.4375,0.9375,-0.0632324,0.546631,-0.830383,-0.0874634,-1.15646,-0.202006,3.06381
0.208008,-0.917969,0.406738,0,-1.4375,0.6875,-0.0634155,0.546631,-0.830444,-0.0872803,-1.15653,-0.20212,3.06432
0.211426,-0.921387,0.402344,-0.3125,-1.3125,0.4375,-0.0635986,0.546692,-0.830383,-0.0870972,-1.15671,-0.202229,3.06485
0.206055,-0.914063,0.397461,-0.0625,-1.1875,0.25,-0.0637817,0.546753,-0.830322,-0.0869751,-1.15688,-0.202406,3.06527
0.203125,-0.920898,0.398438,-0.5625,-0.9375,0.6875,-0.0637817,0.546753,-0.830322,-0.0869751,-1.15688,-0.202406,3.06527
0.205566,-0.925781,0.39209,-0.0625,-0.375,0.375,-0.0637817,0.546814,-0.830322,-0.0869751,-1.15705,-0.202417,3.06529
0.204102,-0.916504,0.404297,1.625,0.1875,0.5,-0.0637207,0.54657,-0.830505,-0.0869141,-1.15646,-0.202226,3.06527
0.200684,-0.912109,0.404785,0.8125,0.375,0.125,-0.0637207,0.546509,-0.830505,-0.0869141,-1.15629,-0.202215,3.06525
0.20166,-0.916016,0.400391,-0.3125,0.25,0.5,-0.0637207,0.54657,-0.830505,-0.0869141,-1.15646,-0.202226,3.06527
0.199707,-0.919434,0.400391,-1,0.125,0.5,-0.0636597,0.54657,-0.830505,-0.086853,-1.15645,-0.202054,3.0653
0.20752,-0.921387,0.407715,-0.5625,-0.125,0.4375,-0.0637207,0.54657,-0.830505,-0.0869141,-1.15646,-0.202226,3.06527
0.20752,-0.917969,0.407227,0.1875,0.1875,0.0625,-0.0637207,0.546509,-0.830505,-0.0869141,-1.15629,-0.202215,3.06525
0.202637,-0.919922,0.400391,0.4375,-0.25,0.5,-0.0637207,0.54657,-0.830505,-0.0869141,-1.15646,-0.202226,3.06527
0.200684,-0.916992,0.40332,0.25,-0.25,0.375,-0.0636597,0.54657,-0.830505,-0.086853,-1.15645,-0.202054,3.0653
0.205566,-0.917969,0.399414,-0.4375,-0.125,0.4375,-0.0636597,0.54657,-0.830505,-0.086853,-1.15645,-0.202054,3.0653
0.20459,-0.926758,0.395996,-0.0625,-0.25,0.4375,-0.0636597,0.54657,-0.830444,-0.086853,-1.15642,-0.202046,3.0653
0.201172,-0.919922,0.402832,0.9375,0,0.6875,-0.0636597,0.54657,-0.830444,-0.086853,-1.15642,-0.202046,3.0653
0.200195,-0.925781,0.404785,0.5,0.0625,0.3125,-0.0636597,0.54657,-0.830444,-0.086853,-1.15642,-0.202046,3.0653
0.203125,-0.924805,0.40918,0.625,-0.1875,-0.0625,-0.0636597,0.54657,-0.830444,-0.086853,-1.15642,-0.202046,3.0653
0.200195,-0.917969,0.407227,0.125,-0.6875,-0.4375,-0.0636597,0.54657,-0.830505,-0.086853,-1.15645,-0.202054,3.0653
0.203613,-0.912109,0.398926,-0.625,-0.9375,-0.625,-0.0636597,0.54657,-0.830505,-0.086853,-1.15645,-0.202054,3.0653
0.201172,-0.922363,0.404297,-0.3125,-0.75,-0.5,-0.0635986,0.54657,-0.830505,-0.086853,-1.15644,-0.20195,3.06524
0.205566,-0.92041,0.396973,0.3125,-0.3125,-0.5625,-0.0635986,0.54657,-0.830444,-0.086853,-1.15641,-0.201942,3.06523
0.201172,-0.922852,0.400391,0.5,-0.375,-0.375,-0.0635986,0.546631,-0.830444,-0.086853,-1.15658,-0.201953,3.06525
0.20459,-0.912109,0.396973,0.25,-0.25,-0.25,-0.0635986,0.546631,-0.830444,-0.086853,-1.15658,-0.201953,3.06525
0.205566,-0.919922,0.399414,0.875,-0.0625,-0.0625,-0.0635986,0.546631,-0.830444,-0.086853,-1.15658,-0.201953,3.06525
0.201172,-0.912598,0.404297,1.375,0.1875,0.3125,-0.0635376,0.546387,-0.830627,-0.086792,-1.15599,-0.201762,3.06523
0.203125,-0.916504,0.399414,0.625,0.375,0,-0.0635376,0.546387,-0.830627,-0.086792,-1.15599,-0.201762,3.06523
0.20752,-0.919434,0.402344,-0.125,0.125,0.1875,-0.0635376,0.546387,-0.830627,-0.086792,-1.15599,-0.201762,3.06523
0.204102,-0.927734,0.404297,-0.5625,-0.4375,-0.0625,-0.0635376,0.546448,-0.830566,-0.086792,-1.15613,-0.201765,3.06524
0.204102,-0.92334,0.397949,-0.125,-0.0625,-0.4375,-0.0635376,0.546448,-0.830566,-0.086792,-1.15613,-0.201765,3.06524
0.195313,-0.916504,0.402832,0.25,0.1875,0.125,-0.0635376,0.546448,-0.830566,-0.086731,-1.15613,-0.201697,3.06534
0.211914,-0.916016,0.402832,0.3125,0.125,-0.5,-0.0635376,0.546448,-0.830566,-0.086792,-1.15613,-0.201765,3.06524
0.205566,-0.916992,0.403809,0.25,0.0625,-0.25,-0.0635376,0.546448,-0.830566,-0.086792,-1.15613,-0.201765,3.06524
0.199219,-0.916016,0.400391,-0.3125,-0.25,-0.25,-0.0635376,0.546448,-0.830566,-0.086792,-1.15613,-0.201765,3.06524
0.19873,-0.914551,0.405762,-0.3125,-0.3125,-0.125,-0.0635376,0.546448,-0.830566,-0.086731,-1.15613,-0.201697,3.06534
0.20166,-0.914063,0.408691,-0.125,-0.25,0.25,-0.0635376,0.546448,-0.830566,-0.086731,-1.15613,-0.201697,3.06534
0.205078,-0.914551,0.404785,-0.0625,-0.0625,0.4375,-0.0635376,0.546387,-0.830627,-0.086731,-1.15599,-0.201694,3.06533
0.202148,-0.918457,0.399414,-0.0625,-0.4375,0.5625,-0.0635376,0.546448,-0.830566,-0.086731,-1.15613,-0.201697,3.06534
0.205078,-0.922363,0.405762,0,-0.8125,0.75,-0.0635376,0.546448,-0.830566,-0.086731,-1.15613,-0.201697,3.06534
0.202148,-0.92627,0.400391,-0.0625,-0.5,0.3125,-0.0635376,0.546448,-0.830566,-0.086731,-1.15613,-0.201697,3.06534
0.198242,-0.924805,0.405273,0,-0.8125,0.0625,-0.0634766,0.546448,-0.830566,-0.086731,-1.15612,-0.201594,3.06528
0.200684,-0.920898,0.404785,0.4375,-0.5625,0.3125,-0.0634766,0.546448,-0.830566,-0.086731,-1.15612,-0.201594,3.06528
0.201172,-0.914551,0.396973,-0.0625,-0.6875,-0.1875,-0.0634766,0.546448,-0.830566,-0.086731,-1.15612,-0.201594,3.06528
0.200684,-0.914551,0.398926,-0.25,-0.5625,0,-0.0634766,0.546448,-0.830566,-0.086731,-1.15612,-0.201594,3.06528
0.211914,-0.916992,0.399902,-0.0625,-0.25,0,-0.0634766,0.546448,-0.830566,-0.086731,-1.15612,-0.201594,3.06528
0.202637,-0.917969,0.401367,0.25,-0.3125,0.625,-0.0634766,0.546448,-0.830566,-0.086731,-1.15612,-0.201594,3.06528
0.202637,-0.916504,0.400879,0.5625,0.125,0.75,-0.0634766,0.546509,-0.830566,-0.086731,-1.15629,-0.201604,3.06529
0.199219,-0.921875,0.406738,1.0625,-0.1875,0.75,-0.0634155,0.546326,-0.830688,-0.0865479,-1.15584,-0.20128,3.06549
0.202637,-0.922363,0.400391,1.0625,0,0.625,-0.0632935,0.546204,-0.83075,-0.0864258,-1.15553,-0.200923,3.06553
0.203613,-0.919434,0.408203,0.125,-0.0625,0.125,-0.0632935,0.546204,-0.83075,-0.0864258,-1.15553,-0.200923,3.06553
0.203613,-0.914063,0.412109,-0.625,-0.3125,0.25,-0.0632935,0.546204,-0.830811,-0.0864258,-1.15555,-0.200931,3.06554
0.197266,-0.920898,0.402832,-0.75,-0.4375,0.1875,-0.0632935,0.546204,-0.830811,-0.0864258,-1.15555,-0.200931,3.06554
0.199707,-0.922363,0.399902,0.0625,-0.5,0.25,-0.0632935,0.546204,-0.830811,-0.0864258,-1.15555,-0.200931,3.06554
0.202148,-0.924316,0.400879,0.3125,-0.4375,0.0625,-0.0632935,0.546204,-0.83075,-0.0864258,-1.15553,-0.200923,3.06553
0.204102,-0.917969,0.406738,0.4375,-0.375,0,-0.0632935,0.546204,-0.83075,-0.0864258,-1.15553,-0.200923,3.06553
0.204102,-0.92041,0.40625,0.3125,-0.25,0.0625,-0.0632935,0.546204,-0.83075,-0.0864258,-1.15553,-0.200923,3.06553
0.20752,-0.924316,0.399902,0.1875,-0.25,0.0625,-0.0632935,0.546265,-0.83075,-0.0864258,-1.15569,-0.200934,3.06555
0.202637,-0.916992,0.401855,0.625,-0.375,0.0625,-0.0632935,0.546265,-0.83075,-0.0864258,-1.15569,-0.200934,3.06555
0.199219,-0.91748,0.40625,0.5625,-0.125,0.25,-0.0632935,0.546265,-0.83075,-0.0863647,-1.1557,-0.200866,3.06565
0.199219,-0.916504,0.400391,0.625,0.3125,0.125,-0.0632935,0.546265,-0.83075,-0.0863647,-1.1557,-0.200866,3.06565
0.202148,-0.925781,0.406738,0.625,0.125,0.0625,-0.0632324,0.546265,-0.83075,-0.0863647,-1.15569,-0.200763,3.06558
0.204102,-0.924805,0.401367,0.625,-0.25,-0.3125,-0.0632324,0.546265,-0.83075,-0.0863647,-1.15569,-0.200763,3.06558
0.203125,-0.919434,0.412109,0.9375,-0.5,-0.3125,-0.0632324,0.546265,-0.83075,-0.0863647,-1.15569,-0.200763,3.06558
0.202637,-0.917969,0.400391,1.1875,-0.375,-0.4375,-0.0633545,0.546082,-0.830872,-0.0863647,-1.15526,-0.200953,3.06567
